Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
ZinCuFlex Joint Support 60 Pack,Vitamins->Joint & Bone Health,29.95,ZINCUFLEX60,"ZinCuFlex Joint Support supplement contains anti-oxidant ingredients. ZinCuflex can help with inflammatory conditions such as arthritis, osteoarthritis and sports injuries that occur due to pain and joint inflammation. These one a day capsules include curcumin, ginger and vitamin C in a highly bioavailable complex.   Ginger increases the effectiveness of the Curcumin  Highly bioavailable complex  Vitamin C helps bone and cartilage function","How To Take ZinCuFlex  For best results, take 2 capsules each day for the first 4 weeks. Then take 1 capsule each day. ZinCuFlex is suitable for adults only.  What Does ZinCuFlex Contain?  Each ZinCuFlex capsule contains Curcumin, Ginger and Vitamin C. The presence of Ginger helps the absorption and effects of the Curcumin. Vitamin C is essential for the normal function of bones and cartilage.   Extract of ginger rhizome (Zingiber officinale Rosc)- equivalent to 3.5g of dried ginger root - 150mg  Curcumin extract (Curcuma longa L.) - 47mg  Vitamin C - 20mg",,,https://www.inishpharmacy.com/p/zincuflex-joint-support-60-pack/zincuflex60
ZinCuFlex Joint Support 30 Pack,Vitamins->Joint & Bone Health,16.95,30017798,"ZinCuFlex Joint Support supplement contains anti-oxidant ingredients. ZinCuflex can help with inflammatory conditions such as arthritis, osteoarthritis and sports injuries that occur due to pain and joint inflammation. These one a day capsules include curcumin, ginger and vitamin C in a highly bioavailable complex.   Ginger increases the effectiveness of the Curcumin  Highly bioavailable complex  Vitamin C helps bone and cartilage function","How To Take ZinCuFlex  For best results, take 2 capsules each day for the first 4 weeks. Then take 1 capsule each day. ZinCuFlex is suitable for adults only.  What Does ZinCuFlex Contain?  Each ZinCuFlex capsule contains Curcumin, Ginger and Vitamin C. The presence of Ginger helps the absorption and effects of the Curcumin. Vitamin C is essential for the normal function of bones and cartilage.   Extract of ginger rhizome (Zingiber officinale Rosc)- equivalent to 3.5g of dried ginger root - 150mg  Curcumin extract (Curcuma longa L.) - 47mg  Vitamin C - 20mg",For best results:  Take 2 capsules daily for 4 weeks. Then take 1 capsule each day. Suitable for adults over 18 years only.,Each Capsule Contains Extract of ginger rhizome (Zingiber officinale Rosc)- equivalent to 3.5g of dried ginger root -  150mg Curcumin extract (Curcuma longa L.) - 47mg Vitamin C - 20mg,https://www.inishpharmacy.com/p/zincuflex-joint-support-30-pack/30017798
Panadol Extra Tablets,Health->Pain Relief->General Pain Relief,3.10 - 4.40,P-panextra,"Panadol Extra Film-coated Tablets are a fast acting and effective pain relief medication containing paracetamol. Panadol tablets fight against pain such as headache, muscle pain, backache, toothache and period pain. This medication also reduces fever and pain associated with colds and flu. The presence of caffeine helps the effectiveness of paracetamol.  You Must Be Aged Over 18 Years to Purchase This Product.  MAXIMUM order quantity of 48 tablets per order.","Panadol Extra Film-coated Tablets are a pain relief medication containing paracetamol. Panadol fights against pain such as headache, muscle pain, backache, toothache and period pain. This medication also contains caffeine which helps the effectiveness of paracetamol. These tablets are gentle on the stomach.  Who can use?  This medicine can be used adults and children over 12 years old.  How to use?  Adults and children over 12 years’ swallow 2 tablets with water up to 4 times daily as needed. Leave 4-6 hours between each dose and do not take more than 8 tablets in any 24-hour period.  If you are pregnant or breast-feeding.  This medication should not be taken while pregnant or breastfeeding unless advised by your doctor.  Driving and using machines.   This medication should not affect your ability to drive or use machines.  Common side effects.  There are no common side effects associated with this medication however if you experience any side effects please contact your doctor right away.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Adults and children over 12 years’ swallow 2 tablets with water up to 4 times daily as needed. Leave 4-6 hours between each dose and do not take more than 8 tablets in any 24-hour period.,"Each tablet contains 500mg of paracetamol and 65mg of caffeine.  Other ingredients: starch pregelatinised, Povidone K-25, Calcium carbonate, Crospovidone, sodium methyl parahydroxybenzoate (E219), Sodium ethyl parahydroxybenzoate (E215), sodium propyl parahydroxybenzoate (E217), Alginic Acid and Magnesium stearate.",https://www.inishpharmacy.com/p/panadol-extra-tablets/p-panextra
Panadol Night 20 Pack,Panadol Night 20 Pack,7.95,PNIGHT20,"Panadol Night Film-coated Tablets are a fast acting and effective pain relief medication containing paracetamol. Panadol tablets fight against pain such as headache, muscle pain, backache, toothache and period pain. This medication also reduces fever and pain associated with colds and flu.   Do not take for longer than 10 consecutive nights without consulting your doctor.   You Must Be Aged Over 18 Years to Purchase This Product.  MAXIMUM order quantity of ONE packet per order.","Panadol Night Film-coated Tablets are a pain relief medication containing paracetamol. Panadol fights against pain such as headache, muscle pain, backache, toothache and period pain. This medication also contains antipyretic which reduces fever and pain associated with colds and flu and antihistamine to relieve congestion. These tablets are fast acing while also gentle on the stomach.  Who can use?  This medicine can be used adults and children over 12 years old.  How to use?  Adults and children over 12 years’ swallow 2 tablets with water 20 minutes before bedtime. Do not take more than 2 tablets per night and  do not take for more than 10 consecutive nights without consulting your doctor.  You can take other medication containing paracetamol during the day but do not take more than 4,000mg (including the Panadol Night) in any 24-hour period.  If you are pregnant or breast-feeding.  This medication should not be taken while pregnant or breastfeeding unless advised by your doctor.  Driving and using machines.   This medication should not affect your ability to drive or use machines.  Common side effects.  There are no common side effects associated with this medication however if you experience any side effects please contact your doctor right away.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.  DO NOT TAKE WITH ANY OTHER PARACETAMOL PRODUCT","Adults and children over 12 years’ swallow 2 tablets with water 20 minutes before bedtime. Do not take more than 2 tablets per night and  do not take for more than 10 consecutive nights without consulting your doctor. You can take other medication containing paracetamol during the day but do not take more than 4,000mg (including the Panadol Night) in any 24-hour period. DO NOT TAKE WITH ANY OTHER PARACETAMOL PRODUCT","Each tablet contains Paracetamol 500mg, Diphenhydramine hydrochloride 25mg. Other ingredients: maize starch, pregelatinised starch, povidone K25, potassium sorbate, talc, stearic acid. The film coat contains: hypromellose, titanium dioxide (E171), lactose monohydrate, macrogol 400, triacetin, brilliant blue FCF aluminium lake (E133), indigo carmine aluminium lake (E132).",https://www.inishpharmacy.com/p/panadol-night-20-pack/pnight20
FLEXISEQ Gel 50g,Health->Pain Relief,18.50,200047,"FLEXISEQ is a pain relieving gel that has been specifically designed to combat joint pain associated with osteoartritis. FLEXISEQ is formulated to combat joint pain using a new method. FLEXISEQ is drug free and is topically applied to the joint in pain.  Daily application in the morning and evening can bring improvement in mobility and reduce pain in as little as two days, although most people begin to notice the benefits within just a week.","FLEXISEQ is clinically proven to greatly reduce pain and restore joint function (mobility). FLEXISEQ was shown to be as effective as a leading oral prescription-only medicine in trials with hundreds of patients.  FLEXISEQ ingredients are drug-free .  This meansFLEXISEQ won't interact with medication you may be taking for your pain or any other ailment. FLEXISEQ benefits from an excellent safety profile avoiding the documented risks that may be associated with many common pain medicines. We do recommend that all new users carrying out a patch test of the product before commiting to regular usage.  How to use FLEXISEQ  Apply twice daily to the affected joint. It is recommended that you apply FLEXISEQ in the morning and at night to skin that is clean and dry.  Use enough gel to evenly cover the whole joint. For example, when treating the knee, we recommend using a gel length of around 7cm (roughly half the length of the FLEXISEQ 50g tube). On this basis, a single tube of Flexseq will last around 10-14 days.  It is important to allow FLEXISEQ to dry before covering, you do not need to keep rubbing the gel in. Failure to do so may impair the absorption of the product. The gel should dry after no more than 10 minutes. If drying time takes longer, just use a little less next time.","Apply twice daily to the affected joint. It is recommended that you apply FLEXISEQ in the morning and at night to skin that is clean and dry. Use enough gel to evenly cover the whole joint. For example, when treating the knee, we recommend using a gel length of around 6-7cm. It is important to allow FLEXISEQ to dry before covering. Failure to do so may impair the absorption of the product. The gel should dry after in about 10 minutes. If drying time takes longer, just use a little less next time.",,https://www.inishpharmacy.com/p/flexiseq-gel-50g/200047
FLEXISEQ Gel Multipacks,Health->Pain Relief->FLEXISEQ Pain Relieving Gel->FLEXISEQ Osteoarthritis,34.50 - 189.95,P-flexiseq-deals,"FLEXISEQ is a pain relieving gel , that is drug-free and designed to target joint pain associated with arthritis. FLEXISEQ is specially formulated to combat joint pain using a new and unique method. Daily application in the morning and evening is enough to start to bring about real improvement in joint pain in as little as two days, although most people will start to notice the benefits within a week.","FLEXISEQ is clinically proven  to greatly reduce pain and restore joint function (mobility). FLEXISEQ was shown to be as effective as a leading oral prescription-only medicine in trials with hundreds of patients.  FLEXISEQ ingredients are drug-free .  This means FLEXISEQ won't interact with medication you may be taking for your pain or any other ailment. FLEXISEQ benefits from an excellent safety profile avoiding the documented risks that may be associated with many common pain medicines and is extermely well tolerated by users.  How to use Flexiseq  Apply twice daily to the affected joint. It is recommended that you apply FLEXISEQ in the morning and at night to skin that is clean and dry.  Use enough gel to evenly cover the whole joint. For example, when treating the knee, we recommend using a gel length of around 7cm (roughly half the length of the FLEXISEQ 50g tube). On this basis, a single tube of Flexseq will last around 10-14 days.  It is important to allow FLEXISEQ to dry before covering, you do not need to keep rubbing the gel in. Failure to do so may impair the absorption of the product. The gel should dry after no more than 10 minutes. If drying time takes longer, just use a little less next time.","Apply twice daily to the affected joint. It is recommended that you apply FLEXISEQ in the morning and at night to skin that is clean and dry. Use enough gel to evenly cover the whole joint. For example, when treating the knee, we recommend using a gel length of around 6-7cm. It is important to allow FLEXISEQ to dry before covering. Failure to do so may impair the absorption of the product. The gel should dry after in about 10 minutes. If drying time takes longer, just use a little less next time.",,https://www.inishpharmacy.com/p/flexiseq-gel-multipacks/p-flexiseq-deals
Deep Heat Cream,Health,3.50 - 6.50,P-200039,"Deep Heat Rub is recommended for the relief of muscular pains and stiffness including back and rheumatic pain, sciatica, fibrositis, sprains and chilblains.   Deep Heat Rub c an be used before or after exercise .","Deep Heat generates penetrating warmth in aching, injured and sore muscles. Deep Heat Heat Rub can be used before or after exercise and contains ingredients that provide pain-relief plus heat. Heat therapy helps to increase blood supply to relax and soothe.  Deep Heat products are manufactured by the Mentholatum Company Ltd, s ituated in East Kilbride, Scotland, Mentholatum Company Ltd specialises in the manufacture and supply of high quality healthcare products.","Use this Deep Heat Rub Cream only on your skin. Adults and children over 5 years should gently massage Deep Heat Heat Rub into the affected area until the cream is rubbed in. Apply a thin layer to the skin 2 – 3 times daily and wash hands immediately after use. Always read the label. Please read the enclosed leaflet for warnings and precautions for use. Do not use if you are allergic to any of the ingredients or painkillers such as aspirin, ibuprofen and other NSAIDs. Not to be used in children under 5 years. Consult your doctor before use if you are pregnant, breast feeding, asthmatic or on any prescribed medicines.  Keep all medicines out of the sight and reach of children.",,https://www.inishpharmacy.com/p/deep-heat-cream/p-200039
Deep Freeze Pain Spray 150ml,Health->First Aid->Cold/Heat Therapy ,3.95,200046,Deep Freeze Pain Relief Cold Spray works to freeze pain instantly.  It comes in a handy spray can applicator that is sprayed directly onto the affected area providing immediate and soothing cooling relief from joint and muscle pain as well as minor sports injuries such as sprains or strains.,,,,https://www.inishpharmacy.com/p/deep-freeze-pain-spray-150ml/200046
Weleda Arnica Ointment 25g,Health->Pain Relief->Muscular and Joint Pain Relief,7.95,weleda-arnica-o,"Welda Arnica Ointment is a traditional herbal medicine that is used for symptoms such as muscular pain, stiffness, sprains and bruises. The Arnica ointment is to be applied directly to the area 3-4 times daily.",,,,https://www.inishpharmacy.com/p/weleda-arnica-ointment-25g/weleda-arnica-o
Deep Freeze Cold Gel 35g,Health->Pain Relief->Muscular and Joint Pain Relief,3.95,800297,"Deep freeze pain relief cold gel is a fast acting formulation specially designed for muscular sprains and strains.  It provides cooling pain relief for muscle, joint and may even help pain associated with arthritis.  This cream can be used alongside medications taken by mouth.",,,,https://www.inishpharmacy.com/p/deep-freeze-cold-gel-35g/800297
Deep Freeze Pain Relief Glide-On Gel 50g,Health->First Aid->Cold/Heat Therapy ,4.95,F3002-2,"Deep freeze Pain relief glide on gel is designed for easy use, simply roll on the affected area for drug-free pain relief.  It is designed to treat sprains, muscular aches and joint pain. Its fast acting pain relief formula provides cooling action for up to an hour",,,,https://www.inishpharmacy.com/p/deep-freeze-pain-relief-glide-on-gel-50g/f3002-2
Deep Freeze Pain Relief Cold Gel 100g,Health->First Aid->Cold/Heat Therapy ,6.95,DF3548,"Deep freeze pain relief cold gel is a fast acting formulation specially designed for muscular sprains and strains.  It provides cooling pain relief for muscle, joint and may even help pain associated with arthritis.  This cream can be used alongside medications taken by mouth.",,,,https://www.inishpharmacy.com/p/deep-freeze-pain-relief-cold-gel-100g/df3548
Deep Freeze Cold Patch 4 Single Patches,Health->First Aid->Cold/Heat Therapy ,6.95,800298,Deep Freeze Pain Relief cold patch is a drug-free way of soothing joint and muscular pain such as sprains and strains and muscular back pain in pregnancy.  Each patch provides up to 12 hours of pain relief.,,,,https://www.inishpharmacy.com/p/deep-freeze-cold-patch-4-single-patches/800298
Cydonia Uplifting Horse Balm Tube 100ml,Health->Pain Relief->General Pain Relief,8.95,CHBALM100ML,"Cydonia Horse Balm contains a blend of natural analgesics for the instantaneous relief of pain due to fatigue, injuries and swelling as well as rheumatic pain.  Antiinflammatory and antispasmodic properties of the constituents help to alleviate muscle cramps and muscular pain. The decongestant properties help to reduce swelling due to varicose veins, oedema and bruises.","Product contains essential oils  of: Eucalyptus (Eucalyptus globulus), Peppermint (Mentha piperita), Silver Fir (Abies alba), Rosemary - cineol (Rosmarinus  officinalis), extracts of Arnica (Arnica montana) and Marigold (Calendula officinalis),  menthol, camphor, glycerine, propylene glycol, lactic acid, carboxyvinylpolymer and vitamin E.  Cydonia products are prepared in Gra c anica, Bosnia and Hercegovina. The company has been producing natural and herbal cosmetics, herbal medicinal products, plant extracts, and products for aromatherapy since 1995. Cydonia products are free from artificial additives, colouring agents, preservatives and stabilising chemicals.",,,https://www.inishpharmacy.com/p/cydonia-uplifting-horse-balm-tube-100ml/chbalm100ml
Cydonia Uplifting Horse Balm Gel 250ml,Cydonia Uplifting Horse Balm Gel 250ml,14.95,500272,"Cydonia Horse Balm contains a blend of natural analgesics for the instantaneous relief of pain due to fatigue, injuries and swelling as well as rheumatic pain.  Antiinflammatory and antispasmodic properties of the constituents help to alleviate muscle cramps and muscular pain. The decongestant properties help to reduce swelling due to varicose veins, oedema and bruises.","Product contains essential oils  of: Eucalyptus (Eucalyptus globulus), Peppermint (Mentha piperita), Silver Fir (Abies alba), Rosemary - cineol (Rosmarinus  officinalis), extracts of Arnica (Arnica montana) and Marigold (Calendula officinalis),  menthol, camphor, glycerine, propylene glycol, lactic acid, carboxyvinylpolymer and vitamin E.  Cydonia products are prepared in Gra c anica, Bosnia and Hercegovina. The company has been producing natural and herbal cosmetics, herbal medicinal products, plant extracts, and products for aromatherapy since 1995. Cydonia products are free from artificial additives, colouring agents, preservatives and stabilising chemicals.","Apply Cydonia Horse Balm 3 or 4 times a day to the affected area(s) and massage gently. Warning: Do not apply on the open wounds, mucous membranes and near the eyes. Not for children under two years old.","Cineole, pinene, limonene, menthol, menthone, camphor, quercitrin, helenalin, dihydrohelenalin.",https://www.inishpharmacy.com/p/cydonia-uplifting-horse-balm-gel-250ml/500272
Cydonia Marigold Ultra 250ml,Cydonia Marigold Ultra 250ml,14.95,500273,"Cydonia Marigold Ultra Gel contains a tincture of the Marigold flowers (Calendula officinalis) and Rose Geranium essential oil (Pelargonium roseum). These have natural analgesic (reduce pain intensity), anti-inflammatory and astringent properties.","Cydonia Marigold Ultra Gel contains tincture of Marigold flowers (Calendula officinalis) 10%, Rose geranium essential oil (Pelargonium roseum), glycerine, propylene glycol , carboxyvinyl polymer and vitamin E.  Cydonia products are prepared in Gra c anica, Bosnia and Hercegovina. The company has been producing natural and herbal cosmetics, herbal medicinal products, plant extracts, and products for aromatherapy since 1995. Cydonia products are free from artificial additives, colouring agents, preservatives and stabilising chemicals.",Apply the Marigold gel to the affected area(s) several times a day and massage gently.,"Flavonol glycosides: isoquercitrin, narcissin, neohesperidoside , and rutin, terpenoids: α and β amyr-in, lupeol, longispinogenin, sterols, volatile oils, arvoside A, carotenoids, calendulin and polysaccharides, alcohols monoterpenols: citronellol, geraniol and linalool.",https://www.inishpharmacy.com/p/cydonia-marigold-ultra-250ml/500273
Cydonia Cooling Polar Ice Gel 250ml,Cydonia Cooling Polar Ice Gel 250ml,14.95,500274,"Cydonia Polar Ice Gel contains a blend of pure essential oils with analgesic, antiinflammatory and antispasmodic properties. These help to attain instantaneous relief of pain due to the sport's injuries, reducing muscle cramps, musclular pain, and swelling due to oedema and bruises.","Cydonia Polar Ice Gel contains essential oils of: Eucalyptus (Eucalyptus globulus), Peppermint (Mentha piperita), Lavender (Lavandula angustifolia), Lavender oregano (Origanum dubium), Clove bud (Eugenia caryophyllata), menthol, camphor, glycerine, propylene glycol, carboxyvinylpolymer and vitamin E.  Cydonia products are prepared in Gra c anica, Bosnia and Hercegovina. The company has been producing natural and herbal cosmetics, herbal medicinal products, plant extracts, and products for aromatherapy since 1995. Cydonia products are free from artificial additives, colouring agents, preservatives and stabilising chemicals.","Apply the Polar Ice Gel to the affected area(s) and massage gently. Warning: Do not apply on the open wounds, mucous membranes and near the eyes. Not for children under two years old.","Cineole, pinene, limonene, linalool, linalyl acetate, eugenol, eugenol acetate, carvacrol, menthol, menthone, camphor.",https://www.inishpharmacy.com/p/cydonia-cooling-polar-ice-gel-250ml/500274
Cydonia Tiger's Ointment 30ml,Health->Pain Relief->Muscular and Joint Pain Relief,7.95,3870112000307,"Cydonia Tiger Ointment provides soothing relief  of minor aches and pains of muscles and joints associated with simple backaches, arthritis, bruises, strains and sprains.  Cydonia Tiger Ointment combines Menthol, Camphor, Eucalyptus, Clove Oil along with other ingredients.","Product contains: Menthol,Camphor, Eucalyptus Globulus, Eugenia Caryophyllus Oil, Tocopherol, Petrolatum, Prunus Amygdalus Dulcis Seed Extract, Paraffinum Liquidum, Cera Alba.  Cydonia products are prepared in Gra c anica, Bosnia and Hercegovina. The company has been producing natural and herbal cosmetics, herbal medicinal products, plant extracts, and products for aromatherapy since 1995. Cydonia products are free from artificial additives, colouring agents, preservatives and stabilising chemicals.",,,https://www.inishpharmacy.com/p/cydonia-tigers-ointment-30ml/3870112000307
Corsodyl Chlorhexidine Dental Gel 50g,Health,3.95,200013,,,,,https://www.inishpharmacy.com/p/corsodyl-chlorhexidine-dental-gel-50g/200013
Cydonia Comfrey Ultra 250ml,Cydonia Comfrey Ultra 250ml,14.95,500271,Cydonia Comfrey Ultra Gel acts mostly through the allantoin which is excellent cell growth promoter. It helps stimulates wound healing.  Cydonia have formulated their Comfrey Ultra Gel for fast diffusion of allantoin through the skin and surrounding tissues. This enables fast removal of bruises by hemolysis of red blood cells in the damaged tissue.  Cydonia Comfrey Ultra Gel also containes Geranium Bourbon and Clary sage as natural phlebotonics and German chamomile as a natural antiinflammatory agent.,"Product contains tincture of comfrey (Symphytum officinale L. Boraginaceae) (1:3) 30%, Essential oils of:  Geranium Bourbon (Pelargonium graveolens),  Clary sage (Salvia sclarea),  German chamomile (Matricaria recutita), glycerine, propylene glycol , carboxyvinyl polymer , distilled water and vitamin E.  Cydonia products are prepared in Gra c anica, Bosnia and Hercegovina. The company has been producing natural and herbal cosmetics, herbal medicinal products, plant extracts, and products for aromatherapy since 1995. Cydonia products are free from artificial additives, colouring agents, preservatives and stabilising chemicals.",Apply three times a day. Apply approximately 5-10 ml of Comfrey Gel to the affected area(s) and massage gently for 5-10 minutes.,,https://www.inishpharmacy.com/p/cydonia-comfrey-ultra-250ml/500271
CMS Wintergreen Heat Spray 150ml,Health,1.99,200042,"CMS Wintergreen Heat spray is ideal for  everyday aches and pains such as tired, sore or overworked muscles.",,,,https://www.inishpharmacy.com/p/cms-wintergreen-heat-spray-150ml/200042
