Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
Vicks VapoRub Inhalation Vapour Ointment 50g,"Health->Cold, Flu & Allergy",3.60,400242,"A classic product, Vicks Vaporub helps to ease coughs due to colds, nasal catarrh, sore throats and congestion.",,Rub on method.,,https://www.inishpharmacy.com/p/vicks-vaporub-inhalation-vapour-ointment-50g/400242
A. Vogel Bronchoforce Chesty Cough Ivy Complex Oral Drops 50ml,Secure Shopping->Trade Accounts,7.95,AVOGEL5169,A. Vogel bronchoforce is a herbal remedy used for chesty or mucus coughs.  Containing liquorice root it helps to clear the mucus or catarrh from the chest. It is for use in adults and children over 12 and not for use if pregnant or breastfeeding.,,,,https://www.inishpharmacy.com/p/a-vogel-bronchoforce-chesty-cough-ivy-complex-oral-drops-50ml/avogel5169
Salin Plus Salt Therapy Filter - Twin Pack,"Health->Cold, Flu & Allergy->Salt Therapy & Air Purifiers",84.95,200088b,"Salin Plus filters fit the the Salin Plus salt therapy unit. The filter contains micro-crystalline deposits of salts which give the user the proven health benefits of salt therapy for respiratory conditions, allergies and sinus problems. Filters should be changed every 4-5 months (based on nightly use.)",,"Based on being used every night, each Salin Plus Salt Therapy Filter should last approximately 4-5 months. To change the filter, turn off the power supply to your Salin Plus machine. Open the cover and remove the old filter. Place the new Salin Plus filter into the unit using the fitting slots and replace the cover.",,https://www.inishpharmacy.com/p/salin-plus-salt-therapy-filter---twin-pack/200088b
Salin Plus Salt Therapy Filter - Triple Pack,"Health->Cold, Flu & Allergy->Salt Therapy & Air Purifiers",114.95,200088c,"Salin Plus filters fit the the Salin Plus salt therapy unit. The filter contains micro-crystalline deposits of salts which give the user the proven health benefits of salt therapy for respiratory conditions, allergies and sinus problems. Filters should be changed every 4-5 months (based on nightly use.)",,"Based on being used every night, each Salin Plus Salt Therapy Filter should last approximately 4-5 months. To change the filter, turn off the power supply to your Salin Plus machine. Open the cover and remove the old filter. Place the new Salin Plus filter into the unit using the fitting slots and replace the cover.",,https://www.inishpharmacy.com/p/salin-plus-salt-therapy-filter---triple-pack/200088c
Frolov Breathing Training Device,Health->Other Healthcare->Breath Training,34.95,400285,The Frolov Respiration Training Device  is a simple yet powerful modern device for breathing exercise. Based on the 'Right Way Of Life' this device can help treat a range of respiraotory conditions.,"During use (excercise) with the Frolov Breathing Device the composition of the gas that the patient inhales becomes more carbonic and contains less oxygen. It makes breathing similar to that at a higher altitude.  When exhaling and inhaling against resistance, you strengthen your respiratory system just like you strengthen your muscles working out in the gym.  Exercising with the Frolov device serves learning the unifying respiratory technique, which can help manage conditions like Brochial asthma, Chronic Bronchitis, Esseential Hypertension and Angina Pectoris.  The technique is very easy and can be practiced at home. It takes little time and effort, but the results are amazing.   The technique is quick and easy to learn.  First results are seen within 25-35 days (the duration of the basic course)  Daily exercises take just 20-30mins  The technique has a state certificate of conformity, is approved by medical experts and does not have any contraindications.  It is a drug-free treatment   This technique was invented by Vladimir Fedorovich Frolov (1938-2009). It is based on the findings of well-known Russian experts (the Buteyko method and the Strelnikova breathing exercises).  Frolov Breathing Devices are manufactured by  Dinamika Company Ltd,  Novosibirsk, Russian Federation",,,https://www.inishpharmacy.com/p/frolov-breathing-training-device/400285
Prevalin Allergy Adult Nasal Spray 20ml,Health,11.95,400252,"Prevalin Allergy Nasal Spray works by creating a barrier on the nasal lining.  Instead of treating hay fever symptoms once they have set in, Prevalin tackles the root cause of hay fever before full blown symptoms even occur. With its unique approach, Prevalin lines the inside of the nose, deactivating pollen and getting to the root of the problem - addressing all significant hay fever symptoms, without the side-effects.  Prevalin allergy nasal spray is a unique formulation that changes from a gel to liquid state easily after shaking; this makes it easier to spray into the nose",Prevalin relieves the symptoms of hay fever in the nose and eyes without causing side effects.  Once shaken Prevalin becomes a liquid that can be easily sprayed into the nose. It then forms a stable and impermeable microgel barrier blocking the allergens from irritating the nasal mucosa and causing symptoms.  Prevalin's triple action formula ensures an effective treatment preventing pollen from irritating the mast cells and releasing histamines:  Prevalin's patented formula contains specific ingredients that uniquely deactivate pollen in the nose so it cannot irritate the nasal mucosa.  Prevalin's microgel formula then forms an impermeable layer on the mucosa for protection against pollen irritation.  Prevalin also stimulates the clearance of pollen from the body.,,,https://www.inishpharmacy.com/p/prevalin-allergy-adult-nasal-spray-20ml/400252
Prevalin Allergy For Kids 20ml,Health,10.95,400253,,,,,https://www.inishpharmacy.com/p/prevalin-allergy-for-kids-20ml/400253
Glycerine Honey & Lemon 200ml,Medicines->Cold & Flu->Cough,3.95,901348,"Glycerine Honey & Lemon oral solution is a traditional cough bottle used for the relief of dry, tickly and irritating coughs and sore throats. The ingredients soothe and reduce further irritiation which results in less coughing.   Non drowsy  Pleasant tasting flavour  Can be used from 12 months old",How To Take Glycerine Honey & Lemon  Adults: Take two teaspoons (10ml) three or four times each day  Children 6-12 years: Take one teaspoon (5ml) three or four times each day  Children 1-6 years: Take half a teaspoon (2.5ml) three or four times each day,Adults: Take two teaspoons (10ml) three or four times each day Children 6-12 years: Take one teaspoon (5ml) three or four times each day Children 1-6 years: Take half a teaspoon (2.5ml) three or four times each day,,https://www.inishpharmacy.com/p/glycerine-honey-and-lemon-200ml/901348
GeloSitin Nasal Spray 15ml,"Health->Cold, Flu & Allergy->Blocked Nose & Sinus Congestion",8.95,SESAMENASAL,"GeloSitin Nasal Spray is a nasal spray used to treat dry nose. It is used for physical treatment and moisturisation of dry or damaged nasal mucosa, e.g. when exposed to dry air (air conditioning, heating), in cases of excessive use of decongestants, or in cases of dry rhinitis with or without crusts and scabs in the nasal vestibule or on the inner surface of the nasal wings.    You Must Be Aged Over 18 Years to Purchase This Product.",Who can use?    This product is for use in adults and children over 3 years.    How to use?  Apply 1 to 2 sprays into each nostril several times a day as required.       If you are pregnant or breast-feeding.    This product is suitable for use during pregnancy and breast-feeding.  Driving and using machines  This medication not known to affect your ability to drive or use machinery.  Possible side effects   In very rare cases a scratchy or smarting feeling could occur in the nose-throat-region.    KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.,Apply 1 to 2 sprays into each nostril several times a day as required.,"Refined sesame oil, dicaprylyl carbonate, orange oil, lemon oil, antioxidant mixture.",https://www.inishpharmacy.com/p/gelositin-nasal-spray-15ml/sesamenasal
Capsinol Extra Strong Formula Nasal Spray 20ml,"Health->Cold, Flu & Allergy->Hayfever & Allergy",9.95,CAPSES0636,Capsinol Extra strength is developed for customers who have used Capsinol original in the past and are looking for a stronger concentration of the spray.  Capsinol nasal spray contains capsicum pepper which is a natural substance used to make the nerve endings less sensitive to triggers of non-allergic rhinitis.  Capsinol is a natural decongestant and can also help in the symptoms of sinus congestion.,,,,https://www.inishpharmacy.com/p/capsinol-extra-strong-formula-nasal-spray-20ml/capses0636
Camomile Syrup 40ml,Mother & Baby->Children's Health->Teething,2.95,400248,"Foran’s Flavoured Camomile Syrup, is a natural soothing syrup for babies. It is colour-free, preservative-free, soothing syrup for Baby’s mouth and throat. You can pop a little on your babies tongue or on the dummy and it helps to naturally settle them.",Forans Camomile Syrup is a natural soothing syrup for babies. You can pop a little on your babies tongue or on the dummy and it helps to naturally settle your baby.,Apply a small amount on your babies tongue or on the dummy to help naturally settle your baby at times of distress or discomfort. Replace cap tightly after use.,"Liquid Glucose BP, Glycerol BP, Sorbitol Solution BP, Polysorbate 80 BP, Aniseed Oil BP, Chamomile Flavour.",https://www.inishpharmacy.com/p/camomile-syrup-40ml/400248
Capsinol Original Formula 100% Natural Nasal Spray from Capsicum Pepper 20ml,Capsinol Original Formula 100% Natural Nasal Spray from Capsicum Pepper 20ml,8.60,400846,"Capsinol Nasal Spray works by desensitising the nose. It contains capsaicin, a natural substance found in capsicum pepper. Capsicum is made up of natural Capsaicinoids, including Capsaicin. Several applications of capsaicin to the inside of the nose can make the nerve endings less sensitive to triggers of non-allergic rhinitis. Capsinol is a natural decongestant and can also help in the symptoms of Sinus congestion.","Capsinol Nasal Spray works by desensitising the nose. It contains capsaicin, a natural substance found in capsicum pepper. Capsicum is made up of natural Capsaicinoids, including Capsaicin. Several applications of capsaicin to the inside of the nose can make the nerve endings less sensitive to triggers of non-allergic rhinitis. After the first few sprays, a slight stinging type sensation may be felt but this will disappear after a few days as the nerve endings in the nose become less sensitive.  Capsaicinoids also instantly affect the tiny nerve fibers inside the nasal passages causing them to release allergens and other foreign substances including bacteria. Capsinol promotes normal sinus drainage and does not dry out your nasal passages like some antihistamines and decongestants. Capsinol can break up nasal congestion, cleanse and moisturise the nose, keep your nasal passages moist, clean and bacteria free while it prevents allergy triggers. Capsinol is a natural way to treat rhinitis and can also play a role in treating decongestant nasal spray addition, as no rebound effect is seen with Capsicum pepper spray, in contrast to other decongestant nasal sprays.",,"All Natural Ingredients: Capsicum, Eucalyptus Oil, Rosemary Oil, Sage Oil, Vitamin C, Dead Sea Salt , Ascorbic Acid, Natural Ethanol, Grapefruit Seed Extract and USP Water.",https://www.inishpharmacy.com/p/capsinol-original-formula-100-natural-nasal-spray-from-capsicum-pepper-20ml/400846
Calpol Soothe and Care Vapour Plug and Nightlight,Mother & Baby->Children's Health->Cold and Flu,6.50,401379-2,"The Calpol Vapour Plug & Nightlight helps soothe and ocmfort your child at night and help ease breathing.  The vapour plug has a night light which automatically activates when the room becomes dark and contains aromatic oils such as lavender, chamomile, menthol, camphor and eucalyptus.   Can be used from 3 months old  Simple to use, just plug in  Nightlight is activated when your lights go out","The Calpol Vapour Plug & Nightlight are used to help keep your child clear and breathe easier while they  sleep. The vapour plug has a night light which automatically activates when the room becomes dark and contains aromatic oils such as lavender, chamomile, menthol, camphor and eucalyptus.  The box includes the plug, with nightlight and 3 vapour refill pads. The Calpol Vapour refill pads are also available to buy separately.  Suitable for use on children 2 months and over",,,https://www.inishpharmacy.com/p/calpol-soothe-and-care-vapour-plug-and-nightlight/401379-2
Capsinol Mild Formula 100% Natural Nasal Spray from Capsicum Pepper 20ml,Capsinol Mild Formula 100% Natural Nasal Spray from Capsicum Pepper 20ml,8.60,400848,"Capsinol Nasal Spray works by desensitising the nose. It contains capsaicin, a natural substance found in peppers. Capsicum is made up of natural Capsaicinoids, including Capsaicin. Several applications of capsaicin to the inside of the nose can make the nerve endings less sensitive to triggers of non-allergic rhinitis. Capsinol is a natural decongestant and can also help in the symptoms of Sinus congestion.","Capsinol Nasal Spray works by desensitising the nose. It contains capsaicin, a natural substance found in capsicum pepper. Capsicum is made up of natural Capsaicinoids, including Capsaicin. Several applications of capsaicin to the inside of the nose can make the nerve endings less sensitive to triggers of non-allergic rhinitis. After the first few sprays, a slight stinging type sensation may be felt but this will disappear after a few days as the nerve endings in the nose become less sensitive.  Capsaicinoids also instantly affect the tiny nerve fibers inside the nasal passages causing them to release allergens and other foreign substances including bacteria. Capsinol promotes normal sinus drainage and does not dry out your nasal passages like some antihistamines and decongestants. Capsinol can break up nasal congestion, cleanse and moisturise the nose, keep your nasal passages moist, clean and bacteria free while it prevents allergy triggers. Capsinol is a natural way to treat rhinitis and can also play a role in treating decongestant nasal spray addition, as no rebound effect is seen with Capsicum pepper spray, in contrast to other decongestant nasal sprays.  For more information please read the product leaflet  here",,"All Natural Ingredients: Capsicum, Eucalyptus Oil, Rosemary Oil, Sage Oil, Vitamin C, Dead Sea Salt , Ascorbic Acid, Natural Ethanol, Grapefruit Seed Extract and USP Water.",https://www.inishpharmacy.com/p/capsinol-mild-formula-100-natural-nasal-spray-from-capsicum-pepper-20ml/400848
Calpol Vapour Plug 5 x Refill Pads,Mother & Baby->Children's Health->Cold and Flu,5.95,401380-2,The Calpol Vapour refill pads are for use in the Calpol Vapour Plug & Nightlight to help keep your child clear  and breathe easier.,"The Calpol Vapour Plug & Nightlight are used to help keep your child clear and breathe easier while they sleep.  The vapour plug has a night light which automatically activates when the room becomes dark and contains aromatic oils such as lavender, chamomile, menthol, camphor and eucalyptus. The box includes 5 vapour refill pads.  This product is suitable for use on children 8 years and over",,,https://www.inishpharmacy.com/p/calpol-vapour-plug-5-x-refill-pads/401380-2
Calpol Soothe And Care Saline Nasal Drops 10ml,Mother & Baby->Children's Health->Cold and Flu,3.95,400266-2,"Calpol Care Saline Nasal Drops help wash away built up mucus, helping them  breathe more freely. And because it’s a simple, natural, non-medicated treatment, you can use it right from birth.","Calpol Soothe & Care Saline Nasal Drops are used for treating blocked, dry or irritated nasal  passages caused by cold and flu. It works by rinsing and restoring moisture to the nasal passages.   Calpol Soothe & Care Saline Nasal is suitable for use from birth.  Natural congestion relie  Non-medicated",,,https://www.inishpharmacy.com/p/calpol-soothe-and-care-saline-nasal-drops-10ml/400266-2
Calpol Soothe And Care Saline Nasal Spray 15ml,Mother & Baby->Children's Health->Cold and Flu,4.95,400265-2,"Calpol Soothe & Care Saline Nasal Spray help wash away built up mucus, helping them  breathe more freely. And because it's a simple, natural, non-medicated treatment, you can use it right from birth.","Calpol Soothe & Care Saline Nasal Spray is used for treating blocked, dry or irritated nasal  passages caused by cold and flu. It works by rinsing and restoring moisture to the nasal passages.   Calpol Soothe & Care Saline Nasal Spray is suitable for use from birth.  Natural congestion relief  Non-medicated",,,https://www.inishpharmacy.com/p/calpol-soothe-and-care-saline-nasal-spray-15ml/400265-2
Nasocleanse Neti Pot,"Health->Cold, Flu & Allergy->Blocked Nose & Sinus Congestion",7.95,801094,"NasoCleanse Neti Pot is a nasal irrigation therapy which washes out the passage of the nose clearing sinuses and removing mucous and allergens. When used daily it provides effective relief from sinus infection, nasal congestion, symptoms of cold and flu, rhinitis of pregnancy symptoms, sinus headaches, post-nasal drip and dry air. This pack includes 20 ultra-fine grain quick dissolving saline solution sachets.",,,,https://www.inishpharmacy.com/p/nasocleanse-neti-pot/801094
Medimates Autism Awareness Wristband by Allermates,Medimates Autism Awareness Wristband by Allermates,,400788,,,,,https://www.inishpharmacy.com/p/medimates-autism-awareness-wristband-by-allermates/400788
Medrull Mustard Thermal Patches 10 Pack,Medicines->Cold & Flu,1.50,LC8201610,The Medrull Mustard Patches are thermal heat patches that come in a pack of 10. These patches are used as an additional product in case of common flu.,,,,https://www.inishpharmacy.com/p/medrull-mustard-thermal-patches-10-pack/lc8201610
Medrull Pepper Patches 10cm x 18cm (Perforated),Medicines->Cold & Flu,0.75,MEDRULLPEPPER-1924,The Medrull Pepper Patches are thermal heat patches. These patches are used as an additional product in case of common flu.,,,,https://www.inishpharmacy.com/p/medrull-pepper-patches-10cm-x-18cm-perforated/medrullpepper-1924
Medrull Pepper Patches 6cm x 10cm (Perforated),Medicines->Cold & Flu,0.55,MEDRULLPEPPER-6417,The Medrull Pepper Patches are thermal heat patches. These patches are used as an additional product in case of common flu.,,,,https://www.inishpharmacy.com/p/medrull-pepper-patches-6cm-x-10cm-perforated/medrullpepper-6417
Lysopadol Lemon Sore Throat Lozenges 18 Pack,Medicines->Cold & Flu->Sore Throat,4.95,LYSOLOZ5021,"Lysopadol Lemon Sore Throat Lozenges are used in the treatment of a sore throat, including pain and redness. The lozenges are so effective due to the presents of a local anaesthetic and its anti-inflammatory actions. The lemon flavour means that they are asy to take.  You Must Be Aged Over 18 Years to Purchase This Product. Maximum order quantity of 2 packets per order.","Who can use?    This product is for use in adults and children over 12 years.    How to use?  Adults and children over 12 years. One lozenge should be sucked when needed. Do not take more than 6 lozenges per day.     If you are pregnant or breast-feeding.    You should not take this medication if you are pregnant or breast-feeding unless you are advised to do so by your doctor.  Driving and using machines  This medication not known to affect your ability to drive or use machinery.  Possible side effects   This medication can have side-effects, like all medicines, although these are usually mild and do not affect everyone. Some common side effects include, numbness of the mouth, tongue and throat, taste disturbance and nausea. If you experience any side other effects, please consult your doctor.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Adults and children over 12 years. One lozenge should be sucked when needed. Do not take more than 6 lozenges per day.,20 mg Ambroxol hydrochloride per lozenge.,https://www.inishpharmacy.com/p/lysopadol-lemon-sore-throat-lozenges-18-pack/lysoloz5021
Lysopadol Sore Throat Spray 20ml,Medicines->Cold & Flu->Sore Throat,8.50,LYSOSPRAY5038,"Lysopadol Sore Throat Spray is used in the treatment of a sore throat, including pain and redness. The lozenges are so effective due to the presents of a local anaesthetic and its anti-inflammatory actions. One spray last for at least 3 hours.  You Must Be Aged Over 18 Years to Purchase This Product. Maximum order quantity of 2 packets per order.","Who can use?    This product is for use in adults and children over 12 years.    How to use?  Adults and children over 12 years. One dose (6 sprays) into the back of the throat when you need pain relief. You should not take the spray more than 6 times per day.     If you are pregnant or breast-feeding.    You should not take this medication if you are pregnant or breast-feeding unless you are advised to do so by your doctor.  Driving and using machines  This medication not known to affect your ability to drive or use machinery.  Possible side effects   This medication can have side-effects, like all medicines, although these are usually mild and do not affect everyone. Some common side effects include, numbness of the mouth, tongue and throat, taste disturbance and nausea. If you experience any side other effects, please consult your doctor.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Adults and children over 12 years. One dose (6 sprays) into the back of the throat when you need pain relief. You should not take the spray more than 6 times per day.,One actuation contains 2.5 mg Ambroxol hydrochloride per lozenge. (17.86mg per one ml of spray),https://www.inishpharmacy.com/p/lysopadol-sore-throat-spray-20ml/lysospray5038
Lysopadol Mint Sore Throat Lozenges 18 Pack,Medicines->Cold & Flu->Sore Throat,4.95,LYSOMINT5014,"Lysopadol Mint Sore Throat Lozenges are used in the treatment of a sore throat, including pain and redness. The lozenges are so effective due to the presents of a local anaesthetic and its anti-inflammatory actions. The mint flavour means that they are pleasent to take.  You Must Be Aged Over 18 Years to Purchase This Product. Maximum order quantity of 2 packets per order.","Who can use?    This product is for use in adults and children over 12 years.    How to use?  Adults and children over 12 years. One lozenge should be sucked when needed. Do not take more than 6 lozenges per day.     If you are pregnant or breast-feeding.    You should not take this medication if you are pregnant or breast-feeding unless you are advised to do so by your doctor.  Driving and using machines  This medication not known to affect your ability to drive or use machinery.  Possible side effects   This medication can have side-effects, like all medicines, although these are usually mild and do not affect everyone. Some common side effects include, numbness of the mouth, tongue and throat, taste disturbance and nausea. If you experience any side other effects, please consult your doctor.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",Adults and children over 12 years. One lozenge should be sucked when needed. Do not take more than 6 lozenges per day.,20 mg Ambroxol hydrochloride per lozenge.,https://www.inishpharmacy.com/p/lysopadol-mint-sore-throat-lozenges-18-pack/lysomint5014
Jakemans Throat & Chest Soothing Menthol Sweets Stick 41g,"Health->Cold, Flu & Allergy->Cough & Sore Throat",0.95,JSTICKPACKTHROAT,Jakemans Throat & Chest Menthol Sweets are soothing when you have a cold or sore throat. These delicious menthol sweets are made with only the finest ingredients.,,,,https://www.inishpharmacy.com/p/jakemans-throat-and-chest-soothing-menthol-sweets-stick-41g/jstickpackthroat
