Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
Sasmar Conceive Plus 8 Pre-Filled Applicators & Digital Basal Thermometer ,Health->Family Planning->Fertility Aids & Lubricant,24.95,con8ther,This great value multipack consists of 8 pre-filled Conceive Plus Applicators and a Digital Basal Thermometer.,"Conceive Plus  Conceive Plus® is an FDA cleared fertility-friendly personal lubricant that is formulated to be isotonic and meet a pH range compatible with human sperm survival and migration. Intended to enhance the ease and comfort of intimate sexual activity, supplement the body’s natural lubrication and help couples on the path to getting pregnant naturally.  Key benefits:  FDA cleared safely for couples trying to conceive.  Compatible with sperm, oocytes and embryo development.  pH balanced and Isotonic to mimic fertile fluids  Contains Calcium & Magnesium Ions  A Published study shows sperm safety Conceive Plus® is clinically proven to not harm sperm function like other personal lubricants can and to be safe for use by all couples who want to get pregnant naturally.  Basal Digital Thermometer  The Basal Digital Thermometer is designed for women trying to get pregnant.  It works by charting your basal body temperature (BBT) each morning, tracking your ovulation patterns.   Digital display reads to 1/100th of a degree (e.g. 97.56).    Certified accuracy to 1/10th of a degree.    Peak-temperature indicator sound.    Switches between  ° C & °F    Perfect for fertility charting    Includes FREE ovulation chart & user manual",,,https://www.inishpharmacy.com/p/sasmar-conceive-plus-8-pre-filled-applicators-and-digital-basal-thermometer-/con8ther
Pre-Seed Fertility-Friendly Personal Lubricant,Health->Family Planning->Fertility Aids & Lubricant,18.95 - 35.95,P-preseed,Pre-Seed Fertility Friendly Lubricant is used in fertility clinics worldwide and is recommended by leading fertility experts. The lubricant is free from glycerine meaning that it will not damage or block any sperm. Pre-Seed is isotonic and pH balanced to replicate fertile fluids.,Pre-Seed Fertility Friendly Lubricant is recommended for couple trying to conceive. The ideal pH levels for the survival of sperm is 7.1 – 8.5 which is present in the lubricant. Pre-Seed is recommended by fertility experts and has been clinically tested against allergies. The product is deposited inside the vagina and the opening of the cervix. The lubricate does not harm sperm and helps with the increase of vaginal dryness while trying to conceive.,,,https://www.inishpharmacy.com/p/pre-seed-fertility-friendly-personal-lubricant/p-preseed
Conceive Plus Womens Fertility Support 60 Pack + 30ml Lubricant,Health->Family Planning->Fertility Aids & Lubricant,28.95,CONCEIVE-WOMEN-BUNDLE,This great value bundle deal of Conceive Plus Women's Fertility Support 60 Pack & 30ml  Lubricant is a natural way to help aid when trying to conceive a baby.,"Sasmar Conceive Plus Women's Fertility Support contains vitamins, minerals and antioxidants which help to support the female reproductive system. The nutrients in the fertility supplements also aid the body for healthy ovulation and natural conception.  Conceive Plus® is  a FDA  cleared fertility friendly personal lubricant  that is formulated to be isotonic and meet a pH range compatible with human sperm survival and migration. Intended to enhance the ease and comfort of intimate sexual activity, supplement the body’s natural lubrication and help couples on the path to getting pregnant naturally.  Key benefits:  FDA cleared safe for couples trying to conceive.  Compatible with sperm, oocytes and embryo development.  pH balanced and Isotonic to mimic fertile fluids  Contains Calcium & Magnesium Ions  A Published study shows sperm safety Conceive Plus® is clinically proven to not harm sperm function like other personal lubricants can and to be safe for use by all couples who want to get pregnant naturally.",,,https://www.inishpharmacy.com/p/conceive-plus-womens-fertility-support-60-pack--30ml-lubricant/conceive-women-bundle
Sasmar Conceive Plus Multi-use Tube 75ml & Digital Basal Thermometer ,Health->Family Planning->Fertility Aids & Lubricant,24.95,conthermom,This great value multipack consists of 75ml Multi-Use Conceive Plus Applicators and a Digital Basal Thermometer.,"Conceive Plus  Conceive Plus® is a FDA cleared fertility friendly personal lubricant that is formulated to be isotonic and meet a pH range compatible with human sperm survival and migration. Intended to enhance the ease and comfort of intimate sexual activity, supplement the body’s natural lubrication and help couples on the path to getting pregnant naturally.  Key benefits:  FDA cleared safe for couples trying to conceive.  Compatible with sperm, oocytes and embryo development.  pH balanced and Isotonic to mimic fertile fluids  Contains Calcium & Magnesium Ions  A Published study shows sperm safety Conceive Plus® is clinically proven to not harm sperm function like other personal lubricants can and to be safe for use by all couples who want to get pregnant naturally.  Basal Digital Thermometer  The Basal Digital Thermometer is designed for women trying to get pregnant.  It works by charting your basal body temperature (BBT) each morning, tracking your ovulation patterns.   Digital display reads to 1/100th of a degree (e.g. 97.56).    Certified accuracy to 1/10th of a degree.    Peak-temperature indicator sound.    Switches between  ° C & °F    Perfect for fertility charting    Includes FREE ovulation chart & user manual",,,https://www.inishpharmacy.com/p/sasmar-conceive-plus-multi-use-tube-75ml-and-digital-basal-thermometer-/conthermom
Pre-Seed Fertility-Friendly Personal Lubricant 9 Applicators & Digital Basal Thermometer ,Health->Family Planning->Fertility Aids & Lubricant,23.95,preseedbundle,"This great value bulk offer includes the Pre-Seed Fertility-Friendly Personal Lubricant 9 Applicators and a Digital Basal Thermometer.   Pre-Seed Fertility-Friendly Lubricant  is used in fertility clinics worldwide and is recommended by leading fertility experts. The lubricant is free from glycerine meaning that it will not damage or block any sperm. Pre-Seed is isotonic and pH balanced to replicate fertile fluids.  The Basal Digital Thermometer  is designed for women trying to get pregnant.  It works by charting your basal body temperature (BBT) each morning, tracking your ovulation patterns.",,,,https://www.inishpharmacy.com/p/pre-seed-fertility-friendly-personal-lubricant-9-applicators-and-digital-basal-thermometer-/preseedbundle
Sasmar Conceive Plus Multi-use Tube 75ml,Health->Family Planning->Fertility Aids & Lubricant,19.95,400669,"Conceive Plus® is a FDA cleared fertility friendly personal lubricant that is formulated to be isotonic and meet a pH range compatible with human sperm survival and migration. Intended to enhance the ease and comfort of intimate sexual activity, supplement the body’s natural lubrication and help couples on the path to getting pregnant naturally.  Key benefits:  FDA cleared safe for couples trying to conceive.  Compatible with sperm, oocytes and embryo development.  pH balanced and Isotonic to mimic fertile fluids  Contains Calcium & Magnesium Ions  A Published study shows sperm safety Conceive Plus® is clinically proven to not harm sperm function like other personal lubricants can and to be safe for use by all couples who want to get pregnant naturally.  Get 25% OFF Clonfolic Folic Tablets with any Clearblue purchase .","Conceive Plus ®  is a fertility friendly personal lubricant that is proven to be safe for sperm motility, safe for sperm viability and is the only lubricant to contain both calcium and magnesium ions. These ions are essential for cell viability in our bodies and the process of fertilization.  For a presentation at the 2009 Annual Meeting of the American Society of Reproductive Medicine please read  here",,,https://www.inishpharmacy.com/p/sasmar-conceive-plus-multi-use-tube-75ml/400669
Conceive Plus Mens Fertility Support 60 Pack + 30ml  Lubricant,Health->Family Planning->Fertility Aids & Lubricant,28.95,CONCEIVE-MEN-BUNDLE,This great value bundle deal of Conceive Plus Men's Fertility Support 60 Pack & 30ml  Lubricant is a natural way to help aid when trying to conceive a baby.,"Sasmar Conceive Plus Men's Fertility Support  contains vitamins, minerals and antioxidants which help to increase the male sex drive and support the reproductive system. The nutrients in the fertility supplements also aid sperm quantity, energy and vitality which are all important while trying to conceive.  Conceive Plus® is  a FDA  cleared fertility friendly personal lubricant  that is formulated to be isotonic and meet a pH range compatible with human sperm survival and migration. Intended to enhance the ease and comfort of intimate sexual activity, supplement the body’s natural lubrication and help couples on the path to getting pregnant naturally.  Key benefits:  FDA cleared safe for couples trying to conceive.  Compatible with sperm, oocytes and embryo development.  pH balanced and Isotonic to mimic fertile fluids  Contains Calcium & Magnesium Ions  A Published study shows sperm safety Conceive Plus® is clinically proven to not harm sperm function like other personal lubricants can and to be safe for use by all couples who want to get pregnant naturally.",,,https://www.inishpharmacy.com/p/conceive-plus-mens-fertility-support-60-pack--30ml--lubricant/conceive-men-bundle
Vitabiotics Pregnacare Before Conception 30 Pack,Mother & Baby->Pregnancy Care,10.95,100134,Buy THREE Packs for €26.95 and SAVE €5.90,,,,https://www.inishpharmacy.com/p/vitabiotics-pregnacare-before-conception-30-pack/100134
Suresign Pregnancy Test 2 Pack,Health->Family Planning->Pregnancy Tests,6.95,RSFHC103215,"Suresign pregnancy tests detect elevated levels of HCG, the pregnancy hormone in the urine, HCG occurs naturally in the body but increases greatly if an egg is fertilised resulting in pregnancy.  These tests can be taken as early as the first day of a missed period due to their high sensitivity.  These pregnancy tests are very easy to use, are over 99% accurate and produce fast results.",,,,https://www.inishpharmacy.com/p/suresign-pregnancy-test-2-pack/rsfhc103215
Sasmar Warming Personal Lubricant Paraben Free  50ml,Health,7.45,400668,"It is normal for couples to experience a decrease in natural body moisture from time to time, and lubricants are the perfect way to enhance pleasure easily and safely. Using a quality personal lubricant can make enhance pleasure and intimacy, sooth vaginal dryness and supplement the body's natural moisture to make intercourse more satisfying. Sasmar® offers a wide range of quality personal lubricants, all of which are long lasting and clinically tested for biocompatibility and condom compatibility.","- Silkysmooth formula - Superior Quality - Available in various formulations - Long Lasting - Natural and smooth sensation - Compatible with natural latex, polyurethane & polyisoprene condoms - Non Toxic, non irritating - Dermatologically tested for mucous membrane tolerance",,,https://www.inishpharmacy.com/p/sasmar-warming-personal-lubricant-paraben-free--50ml/400668
Vitabiotics Pregnacare Original 30,Mother & Baby->Pregnancy Care->Pregnancy Vitamins,4.95,100147,"Buy THREE Packs for €20.95 and SAVE €5.90  Pregnacare Original tablets contain a balance of 19 vitamins and minerals including Iron, Zinc, Vitamins D and B12 as well as Folic Acid.  These are ideal to take all  through  your pregnancy.",,,,https://www.inishpharmacy.com/p/vitabiotics-pregnacare-original-30/100147
Sasmar Personal Lubricant Strawberry 50ml,Health->Family Planning,,400952,,,,,https://www.inishpharmacy.com/p/sasmar-personal-lubricant-strawberry-50ml/400952
Sea Band Mama Ginger Lozenges with Folic Acid - 24 Concentrated Lozenges,Mother & Baby->Pregnancy Care->Pregnancy Vitamins,3.95,400885,Sea Band Mama Ginger Lozenges with Folic Acid has been formulated to help treat nausea and morning sickness that can be experience during pregnancy. The soothing lozenge contains folic acid and essential nutrients that help maintain a normal maternal tissue during pregnancy.,,Take one in the morning.,,https://www.inishpharmacy.com/p/sea-band-mama-ginger-lozenges-with-folic-acid---24-concentrated-lozenges/400885
Sasmar Personal Lubricant Vanilla 50ml,Health->Family Planning,,400955,,,,,https://www.inishpharmacy.com/p/sasmar-personal-lubricant-vanilla-50ml/400955
Sasmar Personal Lubricant Pina Colada 50ml,Health->Family Planning,,400954,,,,,https://www.inishpharmacy.com/p/sasmar-personal-lubricant-pina-colada-50ml/400954
Vitabiotics Pregnacare Plus Omega-3 56 Pack,Mother & Baby->Pregnancy Care->Pregnancy Vitamins,13.50,100148,Pregnacare plus is specially formulated for during pregnancy.  It contains all you need to support you and your baby.  Pregnacare plus contains a multi-nutrient tablet as well as a high purity omega 3 capsule.  Proven to contribute to the normal brain and eye development of the foetus.   Buy THREE Packs for €32.95 and SAVE €7.55,,,,https://www.inishpharmacy.com/p/vitabiotics-pregnacare-plus-omega-3-56-pack/100148
One A Day Clonfolic Folic Acid 0.4mg Tablets,Mother & Baby->Pregnancy Care->Pregnancy Vitamins,3.95 - 6.20,P-100113,"One a day Clonfolic 0.4mg Tablets contain 400mcg of Folic Acid, which is important in preventing Spina Bifida & other Neural Tube defects in pregnancy.",Studies have shown that over 70% of first tmie occurence of neural tube defects such as Spina Bifida can be prevented by taking 400mcg (micrograms) of folic acid daily. This folic acid preparation is for women of child bearing age and those planning a pregnancy,Take one tablet each day. Start taking folic acid (Clonfolic) at least 14 weeks prior to conceiving and continue  for at least the first 12 weeks of pregnancy.,Folic Acid 400mcg (0.4mg),https://www.inishpharmacy.com/p/one-a-day-clonfolic-folic-acid-04mg-tablets/p-100113
Sasmar Personal Lubricant Cherry 50ml,Health->Family Planning,,400953,,,,,https://www.inishpharmacy.com/p/sasmar-personal-lubricant-cherry-50ml/400953
Pregnancy Bundle 9 Pre-Seed Applicators + 10 Ovulation Tests + 10 Pregnancy Tests,Health->Family Planning->Fertility Aids & Lubricant,34.95,PREGNANCY-PLAN-KIT,The Pregnancy Bundle pack includes:   9 Pre-Seed Applicators  -  Pre-Seed Fertility-Friendly Lubricant  is used in fertility clinics worldwide and is recommended by leading fertility experts. The lubricant is free from glycerine meaning that it will not damage or block any sperm. Pre-Seed is isotonic and pH balanced to replicate fertile fluids.  10 Ovulation Tests  -  Coretests Strip LH Ovulation Test detects your fertile window by measuring the levels of LH (luteinising hormone).  10 Pregnancy Tests  -  Coretests Strip HCG Pregnancy Tests  work by detecting the HCG hormone in your urine.,,,,https://www.inishpharmacy.com/p/pregnancy-bundle-9-pre-seed-applicators--10-ovulation-tests--10-pregnancy-tests/pregnancy-plan-kit
Maybe Baby Saliva Ovulation Tester - 1 RE-USABLE Test,Health,48.95,200056,"Maybe Baby allows you know 2-3 days in advance when you are going to ovulate to help maximise your chances of getting pregnant.  Maybe Baby is re-usable and 98% accurate. It is compact, just the size of a lipstick making it discreet and portable. Maybe Baby is also a non-invasive, chemical free product and the results can be seen in 10-15 minutes.","Maybe Baby ™ is a mini-microscope that helps you identify the fertile period in which you can become pregnant. This Ovulation Test works by identifying the patterns that occur in dried saliva caused by oestrogen levels increasing during the period around ovulation. As the saliva dries, high levels of oestrogen cause a fern-leaf pattern to develop, and this pattern can be seen easily through the Maybe Baby ™ microscope.  As you know every woman’s body is different, and many of us don’t have exact 28 ovulation cycles. As Maybe Baby ™ is 98% accurate if it is used correctly it will be able to help you to pinpoint the most fertile period of the reproductive cycle and therefore help maximise the possibility for a successful pregnancy. We feel that it is important to use Maybe Baby consistently and chart your results for a few months so that you can get a clear picture of your own unique cycle pattern.  Maybe Baby ™ lets you know 2-3 days in advance when you are going to ovulate which will also help to maximise your chances of pregnancy.  Maybe Baby ™ is simple, 98% accurate and is re-usable. It is lipstick sized which means it is discreet and portable. Maybe Baby™ is also a non-invasive, chemical free product and the results can be seen in 10-15 minutes.  The Maybe Baby ™ microscope magnifies your saliva. This in turn allows you to see when oestrogen levels are high. Therefore anything that affects oestrogen levels in the body, such as medications, infections, breastfeeding and pregnancy will affect the results. If you have naturally high or low oestrogen levels your Maybe Baby ™ reading may also be affected.","STEP 1 Please ensure that you have  not  had anything to eat or drink ( including chewing gum, cigarettes, food, mouthwash, toothpaste, and drinks)  for at least 3 hours before using Maybe Baby. The only exception to this is water. This is recommended as anything that touches your saliva besides water may affect your saliva and prevent an accurate reading. The most convenient time to use it maybe first thing in the morning. STEP 2 Remove the protective cover.    STEP 3 Pull the black viewfinder straight out from its case (do not try to unscrew it).    STEP 4 Clean the viewfinder with the lint-free cloth. The  eyepiece/lens, on  the outside is the part you look through and the inside is the flat glass surface (the slide) where you place your saliva. Gently rub the cloth across the flat glass surface. You may need to moisten the slide with a bit of saliva before use. Please only use saliva and a lint-free cloth like the one provided as water or other cleaning products may damage the microscope.   STEP 5 With clean hands, use your fingertip to lightly place a dab of saliva on the flat internal glass surface on the inside of the viewfinder.    STEP 6 Allow saliva dry for approx 10 minutes as indication of oestrogen in the saliva will only appear in a dry saliva sample. If the saliva is not dry after 15 minutes, you have used a bit too much; if it dries in under 5 minutes, you have not used enough. Keep track of time and do not allow your saliva to sit for more than 15 minutes as you may not get an accurate reading. STEP 7 Place the view finder back onto the microscope.   STEP 8 Hold in the light switch on the bottom of the microscope  continuously   while you look through the lens. STEP 9 Holding the eyepiece up close to your eye, look through the lens. STEP 10 Turn the black focussing ring on the viewfinder t o focus the image until the picture appears sharp.   STEP 11 The patterns should be very apparent. They will be translucent or greyish against the green background. STEP 12 It is recommend that you use an ovulation-monitoring chart to monitor your Maybe Baby results daily. This  will help you become more familiar with your own ovulation cycle and allow you to build a personal ovulation calendar. Over time, this will help you predict your most fertile period each month.  *See attached chart with results details.",,https://www.inishpharmacy.com/p/maybe-baby-saliva-ovulation-tester---1-re-usable-test/200056
Coretests Strip LH Ovulation Test 10 Pack,Health->Family Planning->Ovulation Tests,9.75,CORETESTS1046,Coretests Strip LH Ovulation Test detects your fertile window by measuring the levels of LH (luteinising hormone) This pack is ideal for those who use a large volume of these tests as they are low in cost.  Each strip has a 20mlu HL sensitivity and results are seen by simply dipping the strip into the urine.  A reading of one line indicates that you are not currently ovulating whereas a 2 line reading suggests ovulation and optimum time for conception.,,,,https://www.inishpharmacy.com/p/coretests-strip-lh-ovulation-test-10-pack/coretests1046
Health Aid Folic Acid 90 Tablets,Vitamins->Womens Health Vitamins,7.95,400780,Health Aid Folic Acid has been formulated to help maintain healthy cells and is also a key nutrient during pregnancy. This supplement helps with the utilisation of sugar amino acids and the division of body cells.,,,,https://www.inishpharmacy.com/p/health-aid-folic-acid-90-tablets/400780
Kelkin Folic Acid 400mcg Tablets 60 Pack,Mother & Baby->Pregnancy Care->Pregnancy Vitamins,3.07,100043,,,,,https://www.inishpharmacy.com/p/kelkin-folic-acid-400mcg-tablets-60-pack/100043
Coretests Strip HCG Pregnancy Test 10 Pack,Health->Family Planning->Pregnancy Tests,9.75,CORETESTS1053,"Coretests Strip HCG Pregnancy Test s are ideal for couples who use a high volume of pregnancy test as they have a low cost.  They work by detecting the HCG hormone in your urine.  Simply dip the Coretest Strip into the urine and it will read the result, results may appear as early as 6 to 15 days post conception.  A negative result can be read by a pink coloured band appearing only in the control region of the strip. A positive result will appear as a clear pink control band and a detectible test band.",,,,https://www.inishpharmacy.com/p/coretests-strip-hcg-pregnancy-test-10-pack/coretests1053
Digital Basal Thermometer Includes BBT Chart,Health->Family Planning->Fertility Aids & Lubricant,8.95,INHEALTH0876,"The Basal Digital Thermometer is designed for women trying to get pregnant.  It works by charting your basal body temperature (BBT) each morning, tracking your ovulation patterns.   Digital display reads to 1/100th of a degree (e.g. 97.56).    Certified accuracy to 1/10th of a degree.    Peak-temperature indicator sound.    Perfect for fertility charting    Includes FREE ovulation chart & user manual",,,,https://www.inishpharmacy.com/p/digital-basal-thermometer-includes-bbt-chart/inhealth0876
Sasmar Conceive Plus Multi-use Tube 30ml,Health->Family Planning->Fertility Aids & Lubricant,12.95,400670,"Conceive Plus® is a FDA cleared fertility friendly personal lubricant that is formulated to be isotonic and meet a pH range compatible with human sperm survival and migration. Intended to enhance the ease and comfort of intimate sexual activity, supplement the body’s natural lubrication and help couples on the path to getting pregnant naturally.  Key benefits:  FDA cleared safe for couples trying to conceive.  Compatible with sperm, oocytes and embryo development.  pH balanced and Isotonic to mimic fertile fluids  Contains Calcium & Magnesium Ions  A Published study shows sperm safety Conceive Plus® is clinically proven to not harm sperm function like other personal lubricants can and to be safe for use by all couples who want to get pregnant naturally.  Get 25% OFF Clonfolic Folic Tablets with any Clearblue purchase.","Conceive Plus ®  is a fertility friendly personal lubricant that is proven to be safe for sperm motility, safe for sperm viability and is the only lubricant to contain both calcium and magnesium ions. These ions are essential for cell viability in our bodies and the process of fertilization.  For a presentation at the 2009 Annual Meeting of the American Society of Reproductive Medicine please read  here",,,https://www.inishpharmacy.com/p/sasmar-conceive-plus-multi-use-tube-30ml/400670
Coretests Bundle HCG Pregnancy Tests 10 Pack  +  LH Ovulation Tests 10 Pack,Health->Family Planning->Pregnancy Planning Bundles,15.95,CORETESTS BUNDLE,"The perfect bundle for those trying to conceive, these core tests products are very cost effective for those using large quantities regularly as well as highly effective.  The pack contains:   1 x Coretests Strip HCG Pregnancy Test 10 Pack  1 x Coretests Strip LH Ovulation Test 10 Pack",,,,https://www.inishpharmacy.com/p/coretests-bundle-hcg-pregnancy-tests-10-pack----lh-ovulation-tests-10-pack/coretests%20bundle
Sasmar Conceive Plus Fertility Lubricant 75ml Tube & 8 Applicator Bundle,Health->Family Planning->Fertility Aids & Lubricant,31.95,conceive-plus,"This pack contains Conceive Plus 8 Applicators and Conceive Plus 75ml Multi Use Tube. Conceive Plus® is a FDA cleared fertility friendly personal lubricant that is formulated to be isotonic and meet a pH range compatible with human sperm survival and migration. Intended to enhance the ease and comfort of intimate sexual activity, supplement the body’s natural lubrication and help couples on the path to getting pregnant naturally.  Key benefits:  FDA cleared safe for couples trying to conceive.  Compatible with sperm, oocytes and embryo development.  pH balanced and Isotonic to mimic fertile fluids  Contains Calcium & Magnesium Ions  A Published study shows sperm safety Conceive Plus® is clinically proven to not harm sperm function like other personal lubricants can and to be safe for use by all couples who want to get pregnant naturally.  Get 25% OFF Clonfolic Folic Tablets with any Clearblue purchase.",,,,https://www.inishpharmacy.com/p/sasmar-conceive-plus-fertility-lubricant-75ml-tube-and-8-applicator-bundle/conceive-plus
