Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
Always Dailies Pantyliners Long Plus 24 Pack,Toiletries->Toiletries For Her->Towels & Liners,2.60,4015400563778,"Always pantyliners are discreet, with soft, breathable materials for all day comfort and freshness. Always Liners Long Plus contain 24 pantyliners.",,,,https://www.inishpharmacy.com/p/always-dailies-pantyliners-long-plus-24-pack/4015400563778
Always Dailies Pantyliners Normal 32 Pack,Toiletries->Toiletries For Her->Towels & Liners,2.95,800006,"Always pantyliners are discreet, with soft, breathable materials for all day comfort and freshness.",,,,https://www.inishpharmacy.com/p/always-dailies-pantyliners-normal-32-pack/800006
Abena Abri-San 9 Premium 25 Pack Ref 9384,Health->Continence Care->Pads,10.95,9384,Abena Abri-San 9 Premium  unisex shaped pads 25 Pack Code 9384  ISO Absorbency: 2400  37x73cm 15x29'',"Abena Abri-San 9 Premium unisex shaped pads are available in a wide variety of absorbencies to suit all needs. The soft breathable backsheet offers greater comfort for the wearer, promoting skin integrity.  The advanced double 3 layer absorbent core ensures that the skin is kept dry while leakage barriers ensure maximum protection and lock any fluid inside the pad. Abri-San Premium 1 to 4 feature an adhesive strip which enables the pad to be secured in close fitting underwear. Wetness indicators are featured on our Abri-San Premium 5 upwards. This can help you to identify when the product needs changing when dealing with urinary incontinence.  These pads should be worn with fixation pants which fully support the pad and help prevent against leakage.  These products are latex free.  The Abena Group was founded in 1953 in Aabenraa in the south of Denmark.  Abena is a family-owned Group with a strong and inspirational corporate culture where ethics, environment and good business acumen are paramount.",,,https://www.inishpharmacy.com/p/abena-abri-san-9-premium-25-pack-ref-9384/9384
Abena Abri-San 5 Premium Pads 36 Pack Ref 9374,Health->Continence Care->Pads,8.95,9374,Abena Abri-San 5 Premium unisex shaped pads 36 Pack Code 9374  ISO Absorbency: 1200  28x54cm 11x21'',"Abena Abri-San 5 Premium unisex shaped pads are available in a wide variety of absorbencies to suit all needs. The soft breathable backsheet offers greater comfort for the wearer, promoting skin integrity.  The advanced double 3 layer absorbent core ensures that the skin is kept dry while leakage barriers ensure maximum protection and lock any fluid inside the pad. Abri-San Premium 1 to 4 feature an adhesive strip which enables the pad to be secured in close fitting underwear. Wetness indicators are featured on our Abri-San Premium 5 upwards. This can help you to identify when the product needs changing when dealing with urinary incontinence.  These pads should be worn with fixation pants which fully support the pad and help prevent against leakage.  These products are latex free.  The Abena Group was founded in 1953 in Aabenraa in the south of Denmark. Abena is a family-owned Group with a strong and inspirational corporate culture where ethics, environment and good business acumen are paramount.",,,https://www.inishpharmacy.com/p/abena-abri-san-5-premium-pads-36-pack-ref-9374/9374
Abena Abri-San 3 Premium Pads 28 Pack Ref 9266,Health->Continence Care->Pads,4.25,9266,Abena Abri-San 3 Premium unisex shaped pads 28 Pack Code 9266  ISO Absorbency: 500  10x33cm 4x13'',"Abena Abri-San 3 Premium unisex shaped pads are available in a wide variety of absorbencies to suit all needs. The soft breathable backsheet offers greater comfort for the wearer, promoting skin integrity.  The advanced double 3 layer absorbent core ensures that the skin is kept dry while leakage barriers ensure maximum protection and lock any fluid inside the pad. Abri-San Premium 1 to 4 feature an adhesive strip which enables the pad to be secured in close fitting underwear. Wetness indicators are featured on our Abri-San Premium 5 upwards. This can help you to identify when the product needs changing when dealing with urinary incontinence.  These pads should be worn with fixation pants which fully support the pad and help prevent against leakage.  These products are latex free.  The Abena Group was founded in 1953 in Aabenraa in the south of Denmark. Abena is a family-owned Group with a strong and inspirational corporate culture where ethics, environment and good business acumen are paramount.",,,https://www.inishpharmacy.com/p/abena-abri-san-3-premium-pads-28-pack-ref-9266/9266
Abena Abri-San 6 Premium Pads 34 Pack Ref 9378,Health->Continence Care->Pads,17.95,9378,Abena Abri-San 6 Premium unisex shaped pads 34 Pack Code 9378  ISO Absorbency: 1600  30x63cm 12x25'',"Abena Abri-San 6 Premium unisex shaped pads are available in a wide variety of absorbencies to suit all needs. The soft breathable backsheet offers greater comfort for the wearer, promoting skin integrity.  The advanced double 3 layer absorbent core ensures that the skin is kept dry while leakage barriers ensure maximum protection and lock any fluid inside the pad. Abri-San Premium 1 to 4 feature an adhesive strip which enables the pad to be secured in close fitting underwear. Wetness indicators are featured on our Abri-San Premium 5 upwards. This can help you to identify when the product needs changing when dealing with urinary incontinence.  These pads should be worn with fixation pants which fully support the pad and help prevent against leakage.  These products are latex free.  The Abena Group was founded in 1953 in Aabenraa in the south of Denmark. Abena is a family-owned Group with a strong and inspirational corporate culture where ethics, environment and good business acumen are paramount.",,,https://www.inishpharmacy.com/p/abena-abri-san-6-premium-pads-34-pack-ref-9378/9378
Abena Abri-Form XL2 All-in-One Pads 20 Pack Ref 4169,Health->Continence Care->Slips (Nappy/Diaper),15.95,4169,Abena Abri-Form Comfort XL2 unisex all-in-one pads 20 pack Code 4169  ISO Absorbency: 3400 ml  Size: 110-170cm 44-68'',"Abri-Form Comfort XL2 unisex all-in-one pads offer a textile feel backsheet with breathable side panels. The advanced double 3 layer absorbent core ensures that the skin is kept dry while leakage barriers ensure maximum protection and lock any fluid inside the pad. Wetness indicators are featured on these products which can help you to identify when the product needs changing when dealing with urinary incontinence. The smooth back panel is designed to protect skin integrity by minimising any risk of pressure marks.  These products are latex free.  The Abena Group was founded in 1953 in Aabenraa in the south of Denmark.  Abena is a family-owned Group with a strong and inspirational corporate culture where ethics, environment and good business acumen are paramount.",,,https://www.inishpharmacy.com/p/abena-abri-form-xl2-all-in-one-pads-20-pack-ref-4169/4169
Depend Normal Plus Pads 12 Pack,Health->Continence Care->Pads,2.50,1563775,"Depend Normal Plus Pads for Women have an absorbency level of 3/8. These pads are designed and s haped to fit comfortably. The pads are slim and ultra-absorbent, which keeps you dry for hours. The soft liner offers maximum comfort that prevents an odour from occurring, Each pad is individually wrapped and discrete enough to fit in your handbag or pocket. One size fits all.",,,,https://www.inishpharmacy.com/p/depend-normal-plus-pads-12-pack/1563775
Interlude Incontinence Pads Extra 10 Pack,Health->Continence Care->Pads,1.95,800689,Interlude Lady Comfort  Pads have been designed to offer an effective protection for moderate to heavy bladder leakage. These odour control pads include 10 per pack.,,,,https://www.inishpharmacy.com/p/interlude-incontinence-pads-extra-10-pack/800689
Depend Maximum Pads 6 Pack,Health->Continence Care->Pads,2.50,DP1567785,"The Depend Maximum Pads have an absorbency level of 7/8. These 4 in 1 pads include leak block sides to ensure there is no leakage ensuring you are secure throughout the day. The pads offer ultimate dryness, an odour control and fast absorption. One size fits all.",,,,https://www.inishpharmacy.com/p/depend-maximum-pads-6-pack/dp1567785
Depend Comfort Protect for Men Underwear,Health->Continence Care->Pants,8.50,P-DP1981551,Depend Comfort Protect For Men Underwear has been designed to offer you a total protect system. The discreet underwear offers fast absorption and an odour eliminating filter for both day and nighttime wear. Suitable for:   Small/Medium:  70-105cm (10 Pack)  Large/XL: 95-150cm (9 Pack),,,,https://www.inishpharmacy.com/p/depend-comfort-protect-for-men-underwear/p-dp1981551
Depend Comfort Protect for Women Underwear,Health->Continence Care->Pants,8.50,P-DP1971551,Depend Comfort Protect For Women Underwear has been designed to offer you a total protect system. The discreet underwear offers fast absorption and an odour eliminating filter for both day and nighttime wear. Suitable for:   Large: 95-130cm  Extra Large:120-150cm,,,,https://www.inishpharmacy.com/p/depend-comfort-protect-for-women-underwear/p-dp1971551
Depend Active Fit for Men Large 8 Pack,Health->Continence Care,7.90,DPALM,Depend Active Fit For Men has been designed to offer you premium comfort. The motion-flex technology allows the light underwear to move with you discreetly while offering maximum protection. Suitable for a w aist 97 - 127cm.,,,,https://www.inishpharmacy.com/p/depend-active-fit-for-men-large-8-pack/dpalm
Depend Extra Pads 10 Pack,Health->Continence Care->Pads,2.50,DP1564775,"Depend Extra Pads for Women level 4 are designed and s haped to fit comfortably. The pads are slim and ultra-absorbent, which keeps you dry for hours. The soft liner offers maximum comfort that prevents an odour from occurring, Each pad is individually wrapped and discrete enough to fit in your handbag or pocket.",,,,https://www.inishpharmacy.com/p/depend-extra-pads-10-pack/dp1564775
Depend Active Fit for Women Extra Large 8 Pack,Health->Continence Care->Pants,7.90,DPAXLW,Depend Active Fit For Women has been designed to offer you premium comfort. The motion-flex technology allows the light underwear to move with you discreetly while offering maximum protection. Suitable for a w aist 97 - 127cm.,,,,https://www.inishpharmacy.com/p/depend-active-fit-for-women-extra-large-8-pack/dpaxlw
Convatec Niltac Sting Free Medical Adhesive Remover 50ml,Health->First Aid,13.95,NILTAC50ML,Niltac sting free adhesive remover is used to easily and quickly remove dressings or appliances with adhesive.  It minimises the trauma to the patient allowing little to no touch as well as minimising pain which may be caused by skin stripping.,,,,https://www.inishpharmacy.com/p/convatec-niltac-sting-free-medical-adhesive-remover-50ml/niltac50ml
Clinisan Emollient Skin Cleansing Foam 400ml,Health->Continence Care->Odour Control ,10.95,CLINISAN400ML,"Clinisan Emollient Skin Cleansing Foam cleans, soothes, conditions and protects the skin. It only contains emollients and moisturisers and is soap free, making it very gentle on sensitive skin.  The water-repellent barrier prevents the area re-wetting, helping avoid the skin from rubbing and getting sore. This foam cleanser is ideal for use on those who suffer from urinary or faecal incontinence as it is designed to gently remove soiling. Each bottle has a space for patients details if it is to be used in professional settings.",,,,https://www.inishpharmacy.com/p/clinisan-emollient-skin-cleansing-foam-400ml/clinisan400ml
Clinisan Emollient Skin Cleansing Foam 200ml,Health->Continence Care->Odour Control ,4.95,SEF200,"Clinisan Emollient Skin Cleansing Foam cleans, soothes, conditions and protects the skin. It only contains emollients and moisturisers and is soap free, making it very gentle on sensitive skin.  The water-repellent barrier prevents the area re-wetting, helping avoid the skin from rubbing and getting sore. This foam cleanser is ideal for use on those who suffer from urinary or faecal incontinence as it is designed to gently remove soiling. Each bottle has a space for patients details if it is to be used in professional settings.",,,,https://www.inishpharmacy.com/p/clinisan-emollient-skin-cleansing-foam-200ml/sef200
Clinimed 3905 Limone Deodorant Spray 50ML,Health->Continence Care->Odour Control ,8.95,LIMONE,Clinimed 3905 Limone Deodorant Spray replaces odours with a citrus fragrance. These compact cans are long lasting and discrete. Rather than masking the odour from a stoma bag this spray replaces it a fresh scent.,,,,https://www.inishpharmacy.com/p/clinimed-3905-limone-deodorant-spray-50ml/limone
Carex Female Urinal,Health->Continence Care->Male Urinals & Female Urinals,10.75,P706-00,The Carex female urinal is designed to be comfortable and easy to use. The urinal can hold 1L / 35oz.   Easy to use in several positions  Sturdy grip for easy handling  Graduated for accurate measurement,,,,https://www.inishpharmacy.com/p/carex-female-urinal/p706-00
Caldesene Adult Powder 100g,Skincare->Expert Skincare->Skin Rashes,7.95,5099562727802,Caldesene Adult Powder protects skin against irritation and body odour caused by common bacteria and fungi especially in delicate skin folds. Caldesene is a medicated powder that can be used for the prevention and treatment of prickly heat and chafing.,,,,https://www.inishpharmacy.com/p/caldesene-adult-powder-100g/5099562727802
Cavilon Spray No Sting Barrier Film 28ml,Health,13.95,400287,"Cavilon  No Sting Barrier Film is an alcohol-free liquid barrier film that dries quickly to form a breathable, transparent coating on the skin. It is designed to protect intact, damaged or 'at-risk' skin from urine, faeces, other body fluids, adhesive trauma and friction.  Approximately 140 squirts per bottle.  Buy THREE Packs For €38.50 and SAVE €3.35","Indications for Use   Primary barrier against body fluids, for improved continence care  Protective barrier to protect against adhesive medical devices  Skin protection around stoma sites  Peri-wound protection from exudate   Features & Benefits   Proven to provide up to 72 hours of protection from body fluids making it a cost-effective treatment  Non–petrolatum based so will not clog or reduce the absorbency of incontinence pad linings  Sterile and non-cytotoxic: will not interfere with skin or wound healing   Precautions   Allow the product to dry completely before applying pads or clothing  Applying too many layers of product may make the area feel stiff  Use of the product with other barrier ointments, creams or lotions may significantly reduce its effectiveness  Not to be used on infected areas of the skin - for example fungal infections",,"Hexamethyldisiloxane, Isooctane, Acrylate Terpolymer, Polyphenylmethylsiloxane.",https://www.inishpharmacy.com/p/cavilon-spray-no-sting-barrier-film-28ml/400287
Caldease Medicated Ointment 30g,Mother & Baby->Children's Health->Baby Skin Care,3.95,500012,"Caldease Ointment protects and helps heal irritated skin,nappy rash and superficial wound and burns. Caldease ointment forms a protective, soothing layer over irritated skin and acts as a moisturiser. This will help prevent recurrence of nappy (diaper) rash and promote healing of other wounds. Containing Zinc Oxide 15% w/w and  Cod liver Oil Ph. Eur 15% w/w.","Caldease should not be used to treat fungal infections, or on large surface wounds and major burns.  Do not use this medicine if you are allergic to the active ingredient, zinc oxide or the excipients.  For external use only.","Apply a layer of Caldease Ointment at each nappy change. For other wounds types or burns, apply up to three or four times daily.",Zinc Oxide 15% w/w Cod liver Oil Ph. Eur 15% w/w,https://www.inishpharmacy.com/p/caldease-medicated-ointment-30g/500012
Naturelle Disposable Pants,Health->Continence Care->Pants,2.80,P-NATURELLEP,"Naturelle Disposable Pants are ideal for use during sports, travel, during surgery or in a maternity hospital bag. Each packet contains 5 pants.",Estimated sizing guide:-   Small - 34-36 inch  Medium - 38-40 inch  Large - 42-44 inch  Extra Large - 46-48 inch,,,https://www.inishpharmacy.com/p/naturelle-disposable-pants/p-naturellep
Orabase Paste 30g,Health,4.50,400290,"Can be used on raw, weeping and broken skin. Helps manage sore skin and prevent further damage.",,,,https://www.inishpharmacy.com/p/orabase-paste-30g/400290
Tena 3 In 1 Wet Wipes 48 Pack,Health->Continence Care,5.95,6479-02TR,"These 3 in 1 wet and extra thick wipes from Tena are perfect for everyday personal hygiene.  Designed to cleanse, restore and protect delicate skin they are perfect for everyday use.  Its super handy clean touch lid makes the opening, taking out and closing the packet both hygienic and convenient.",,,,https://www.inishpharmacy.com/p/tena-3-in-1-wet-wipes-48-pack/6479-02tr
Shantys MatCover Mattress Cover,Health->Continence Care->Bed Protectors ,5.95 - 6.95,P-SHANTYMATCO,"Shantys MatCover Mattress Cover is a fitted open bottom waterproof mattress cover. This long wearing cover -soft plastic can be wiped clean with a damp cloth. Also includes a fitted skirt for easily handling. Available in 3 sizes (Single, Double & King).",,,,https://www.inishpharmacy.com/p/shantys-matcover-mattress-cover/p-shantymatco
NUK Pelvic Floor Trainer,Health->Embarassing Conditions->Bladder Weakness,24.50,10256366,"The Nuk Pelvic Floor Trainer is used to help strengthen the pelvic muscles after child birth. This trainer can be used while carrying out most activities and the tampon-like shape and smooth, silky finish mean that is not only discrete but also comfortable and easy to remove. This product is also recommended by mid-wives. There is a light ball which reverberates with every movement in order to strengthen the pelvic floor muscles.",,,,https://www.inishpharmacy.com/p/nuk-pelvic-floor-trainer/10256366
Sprilon Spray 115g,Health,19.95,400286,"Sprilon is ideal for the prevention and treatment of pressure sores and skin damage from contact with body fluids. It can also be used for the protection and treatment of nappy rash, fissures, leg ulcers and the protection of skin beneath plaster casts in an easy-to-use spray format.","Non-irritant, protective, water-repellent, spray ointment. With zinc oxide and dimeticone, Sprilon Spray provides an excellent soothing barrier for your skin.  Like all medicines, Sprilon can cause side effects, although not everybody gets them. Stop using and talk to your pharmacist or doctor if you develop an allergic reaction, you experience local skin irritation or if your condition gets worse.",Shake can well. Spray from 20cm away and at a right angle. Gently press the nozzle to apply a thin even layer. 2-3 seconds of spraying should be enough to cover an area the size of the buttocks.,"Zinc Oxide 12.5% w/w, Dimeticone 1.04% w/w",https://www.inishpharmacy.com/p/sprilon-spray-115g/400286
Medicare Paediatric Urine Collector Bag 160ml MD409,Health->Continence Care,0.95,150428,The Medicare Paediatric Urine Collector bag is transparent and can hold up to 160ml.,,,,https://www.inishpharmacy.com/p/medicare-paediatric-urine-collector-bag-160ml-md409/150428
Malem Universal Wireless Alarm MO15,Health->Continence Care->Bedwetting Alarms,249.95,M015,"Malem Universal Wireless Alarm MO15    Wireless 64 Channels Auto Tuning  One small portable Receiver will monitor and identify up to seven Transmitters  Each Transmitter can be attached to avariety of sensors  Can be used for Enuresis, Incontinence, Wandering and Sleepwalking  Ideal for Nursing/Care Homes, Special Schools, Institutions and Individuals","Malem Enuresis Alarms (bedwetting alarms) are designed to maximize success in the treatment and cure of bedwetting and provide a safe, efficient, economical and permanent cure for bedwetting.  Bedwetting, or nocturnal enuresis, is a very common problem. It is very distressing and deserves to be treated. It can affect anyone and as many as 10% of 5 year olds, 5% of 10 year olds and 2% of adults suffer unnecessarily. As many as 40% of the elderly may suffer from incontinence.  The Malem Bedwetting Alarm consists of a safe electronic device contained in a small, ultra lightweight plastic box which is comfortably and discreetly worn on the nightwear top close to the collar bone. The alarm is connected to a sensor which detects urination. When urination commences and the sensor is moistened, the alarm is triggered and a stimulus is activated. This can be in the form of a loud sound, vibration or light (depending on theMalem Bedwetting Alarm model purchased). The Easy-Clip, Standard or Bed-Mat sensors can all be linked to any of the alarms.  Repetitive awakening by the Alarm as soon as urination commences will gradually train the brain to exert automatic control over the bladder. Eventually, the bedwetter will either wake up before urination or be cured resulting in them sleeping throughout the night without needing to empty the bladder.",,,https://www.inishpharmacy.com/p/malem-universal-wireless-alarm-mo15/m015
Malem Enuresis Bedwetting Alarm Ultimate Pink Sound 1 With Easy Clip MO4,Health->Continence Care->Bedwetting Alarms,119.95,M04PINK,"Malem Enuresis Alarm Ultimate Pink Sound 1 With Easy Clip MO4 is designed to maximise effectiveness by providing a selectable combination of sound(s) and/or vibration to suit the needs of the user.   Comfortable, compact and light-weight  Easy to set up and use  Can be used with any pair of underpants  Transmitter magnetically clips to the underpants’ waistband  Uses Malem’s famous unisex Easy-Clip sensor  Ergonomically designed smart, colourful, compact (53 x 50 x 17mm)  Lightweight (53g including 2 x AAA batteries)","Malem Enuresis Alarms (bedwetting alarms) are designed to maximize success in the treatment and cure of bedwetting and provide a safe, efficient, economical and permanent cure for bedwetting.  Bedwetting, or nocturnal enuresis, is a very common problem. It is very distressing and deserves to be treated. It can affect anyone and as many as 10% of 5 year olds, 5% of 10 year olds and 2% of adults suffer unnecessarily. As many as 40% of the elderly may suffer from incontinence.  The Malem Bedwetting Alarm consists of a safe electronic device contained in a small, ultra lightweight plastic box which is comfortably and discreetly worn on the nightwear top close to the collar bone. The alarm is connected to a sensor which detects urination. When urination commences and the sensor is moistened, the alarm is triggered and a stimulus is activated. This can be in the form of a loud sound, vibration or light (depending on theMalem Bedwetting Alarm model purchased). The Easy-Clip, Standard or Bed-Mat sensors can all be linked to any of the alarms.  Repetitive awakening by the Alarm as soon as urination commences will gradually train the brain to exert automatic control over the bladder. Eventually, the bedwetter will either wake up before urination or be cured resulting in them sleeping throughout the night without needing to empty the bladder.",,,https://www.inishpharmacy.com/p/malem-enuresis-bedwetting-alarm-ultimate-pink-sound-1-with-easy-clip-mo4/m04pink
Malem Enuresis Bedwetting Alarm Yellow Eight Tone With Easy Clip MO3,Health->Continence Care->Bedwetting Alarms,89.95,M03YELLOW,"Malem Enuresis Alarm Yellow Eight Tone With Easy Clip M03   Comfortable, compact and light-weight  Easy to set up and use  Can be used with any pair of underpants  Transmitter magnetically clips to the underpants’ waistband  Uses Malem’s famous unisex Easy-Clip sensor","Malem Enuresis Alarms (bedwetting alarms) are designed to maximize success in the treatment and cure of bedwetting and provide a safe, efficient, economical and permanent cure for bedwetting.  Bedwetting, or nocturnal enuresis, is a very common problem. It is very distressing and deserves to be treated. It can affect anyone and as many as 10% of 5 year olds, 5% of 10 year olds and 2% of adults suffer unnecessarily. As many as 40% of the elderly may suffer from incontinence.  The Malem Bedwetting Alarm consists of a safe electronic device contained in a small, ultra lightweight plastic box which is comfortably and discreetly worn on the nightwear top close to the collar bone. The alarm is connected to a sensor which detects urination. When urination commences and the sensor is moistened, the alarm is triggered and a stimulus is activated. This can be in the form of a loud sound, vibration or light (depending on theMalem Bedwetting Alarm model purchased). The Easy-Clip, Standard or Bed-Mat sensors can all be linked to any of the alarms.  Repetitive awakening by the Alarm as soon as urination commences will gradually train the brain to exert automatic control over the bladder. Eventually, the bedwetter will either wake up before urination or be cured resulting in them sleeping throughout the night without needing to empty the bladder.",,,https://www.inishpharmacy.com/p/malem-enuresis-bedwetting-alarm-yellow-eight-tone-with-easy-clip-mo3/m03yellow
Malem Medical Vibro Watch Black MO10,Health->Continence Care->Bedwetting Alarms,91.95,M010BLACK,Malem Medical Vibrating Alarm Watch Black MO10   Silent daily reminders  12 Independent Specific-Time Vibrating Alarms  Period Auto-Repeat Vibrating Alarm  Built in memory so that the selected settings do not have to be re-entered after battery change   Can be used for:   Timed Voiding  Bladder Emptying Vibrator Reminder  Medication Vibrating Reminder  Behavioural Modification Programs,"Malem Vibro-Watch is a digital multi-function watch with 12 independent Specific-Time Silent Vibrating Alarms and a Periodic Auto -Repeat Vibrating Alarm (ranging from 1min to 23:59hour) as well as in real time (12/24, am/pm), minute, second, month, date, day of week, hourly vibrating chime(selectable) and a stop watch. Any of the set vibrating alarms can be easily selected or de-selected without changing the set time. Selected Specific-Time alarms or Periodic Auto-Repeat vibrating alarms can be easily activated or de-activated (On or Off).",,,https://www.inishpharmacy.com/p/malem-medical-vibro-watch-black-mo10/m010black
