Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
Bio-Kult Candea Advanced Probiotic Multi-Strain Formula 60 Pack,Vitamins,14.95,400353,"Help strengthen your defences with Bio-Kult Candéa, designed for those who suffer Candida infections (Thrush). Bio-Kult Candéa contains seven strains of probiotic bacteria along with added garlic and grapefruit seed extract - both of which are well known for their naturally powerful properties.","What is Candida?  At least one third of healthy people have the  Candida  fungus in the mouth, intestine or the vagina - but it's normally harmless. However, it can turn into what is known as an invasive fungus, and cause a condition called candidiasis.  Bio-Kult Candéa contains seven strains of probiotic bacteria along with added garlic and grapefruit seed extract - both of which are well known for their naturally powerful properties. Bio-Kult Candéa capsules can be pulled apart and the contents sprinkled on to food, mixed in a drink or swallowed whole.  Bio-Kult Candéa is a scientifically developed 7 strain probiotic with garlic and grapefruit seed extract. Containing 7 strains of probiotic bacteria that can be found naturally in the digestive system, and are proven to survive the high acidity of the stomach.  Contents per Capsule: Grapefruit seed extract 130mg Garlic 60mg Probiotics 1 billion CFU/daily dose (1x10 9  CFU/day) Bio-Kult Candéa contains traces of soya and traces of milk products at a level which would not affect lactose intolerance sufferers. Keep out of reach of children. Ingredients: Cellulose (bulking agent), Grapefruit Seed Extract, Garlic, Probiotic Cultures (see below), Vegetable Capsule (Hydroxypropylmethyl Cellulose). Probiotic cultures NCIMB Lactobacillus casei  PXN37  Lactobacillus rhamnosus  PXN54  Lactobacillus acidophilus  PXN35  Lactobacillus delbrueckii ssp. Bulgaricus  PXN39  Streptococcus thermophilus  PXN66  Bifidobacterium breve  PXN25 Bifidobacterium longum  PXN30 Storage: Store in a cool dry place out of direct sunlight.Does not need refrigeration.","Two capsules daily with or after the main meal. Bio-Kult Candéa capsules can be pulled apart and the contents sprinkled on to food, mixed in a drink or swallowed whole.",Grapefruit seed extract 130mg Garlic 60mg Probiotics 1 billion CFU/daily dose (1x10 9  CFU/day) Bio-Kult Candéa contains traces of soya and traces of milk products at a level which would not affect lactose intolerance sufferers.,https://www.inishpharmacy.com/p/bio-kult-candea-advanced-probiotic-multi-strain-formula-60-pack/400353
KY Jelly Personal Lubricant,Health->Embarassing Conditions->Sexual Health,4.45 - 5.45,P-KY-JELLY,KY Jelly is the world's best selling personal lubricant. It can be used to alleviate vaginal dryness and also ease comfort during sex.   Water based: Not sticky or greasy  Compatible with latex condoms  Compliments personal moisture  Can be used every day,,,,https://www.inishpharmacy.com/p/ky-jelly-personal-lubricant/p-ky-jelly
Bio-Kult Pro-Cyan 45 Capsules,Vitamins,14.95,400858,"Bio-Kult Pro-Cyan has an advanced triple action formula.   Cranberry extract, 36mg A-type PACs  Probiotic Cultures,  L.acidophilus PXN 35, L.Plantarum PXN 47  Vitamin A - for maintaining the immune system.","Bio-Kult Pro-Cyan is an advanced triple action formula containing cranberry extract, live bacteria and Vitamin A.  Lifestyle changes, stress, medicines and disease can sometimes deplete our beneficial gut bacteria, allowing E.coli to become established and cause infections. These infections can damage mucous membranes which line the urinary tract. Bio-Kult Pro-Cyan is a triple action formula scientifically developed with cranberry extract (36mg PACs), two specifically selected live bacteria strains and Vitamin A which contrinutes to the normal function of the immune system and the maintenance of mucous membranes which can be found lining the urinary tract.   Can be stored at room temperature without the need for refrigeration  Total viable count guaranteed to the end of the 2 year shelf life  Suitable for children and pregnant women (we would always suggest consulting your doctor or healthcare practitioner before taking any food supplement)  Gluten free  Contains traces of soya and traces of milk at a level which will not affect lactose intolerance sufferers",,,https://www.inishpharmacy.com/p/bio-kult-pro-cyan-45-capsules/400858
Proven Probiotics Womens Lactobacillus & Bifidus With Cranberry 30 Pack,Vitamins->Probiotics,14.50,PROVWOMENS-4352,Proven Women's Probiotocs with Cranberry is designed for women's health.  Also contains Vitamin B6 and cranberry extract.   Contains 17.5 billion viable cells Lab4b consortium  Also contains Lactobacillus gasseri (found in vaginal flora)  Gluten free  Dairy free  Vegan friendly,,Take one capsule per day with food,Each serving (1 capsule) contains 17.5 billion viable cells Lab4b consortium,https://www.inishpharmacy.com/p/proven-probiotics-womens-lactobacillus-and-bifidus-with-cranberry-30-pack/provwomens-4352
Canesten Duopak Clotrimazole 1% with Applicator,Medicines->Anti-Fungal->Thrush,9.95,900426,"Canesten Combi Pessary & Cream Clotrimazole is a treatment for thrush. The pessary and cream work together for the complete treatment of thrush, treating both the external symptoms and the internal cause.    You Must Be Aged Over 18 Years to Purchase This Product","Canesten Combi Pessary & Cream Clotrimazole is a complete treatment for thrush treating both internally and externally. Clotrimazole is an antifungal medication which treats against infections such as thrush. This pack contains 6 pessaries of 100 mg with applicator and 20g of 1% w/w cream   Who can use?  Canesten Duopak can be used by adults and children 12 years and over.  How to use?  The Cream  To treat the itching and soreness of the vulva, the cream should be thinly and evenly applied to the area around the entrance of the vagina, 2 or 3 times a day and smoothed in gently. A product to treat the internal infection should be used at the same time.  If your sexual partner is treated with this cream, the cream should be applied to the end of the penis 2 or 3 times a day for up to 2 weeks.  The Pessary  The applicator should be used to insert the pessary as high as possible into the vagina, preferably before going to sleep at night for convenient and comfortable treatment. One pessary should be inserted into the vagina at night for siz consecutive days. Alternatively, 2 pessaries may be inserted into the vagina at night for 3 consecutive days.   Wash your hands before removing the foil from the blister pack and again afterwards when you have used the applicator.  1. Remove the applicator from the packaging. Pull out the plunger A until it stops. Remove the pessary from the foil blister pack and place firmly into the applicator B.      2. To fit the pessary into the applicator, the holder of the applicator needs to be squeezed lightly at both sides. The pessary fits tightly into the applicator and needs to be squeezed into the holder to about 1cm.    3. Carefully put the applicator as deep as is comfortable into the vagina (this is easiest when lying on your back with your knees bent up). Holding the applicator in place, slowly press the plunger until it stops so that the pessary is deposited into the vagina.   If you are pregnant or breast-feeding  If you are pregnant or breast-feeding speak to your doctor before purchasing or using this product.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.","The Cream To treat the itching and soreness of the vulva, the cream should be thinly and evenly applied to the area around the entrance of the vagina, 2 or 3 times a day and smoothed in gently. A product to treat the internal infection should be used at the same time. If your sexual partner is treated with this cream, the cream should be applied to the end of the penis 2 or 3 times a day for up to 2 weeks. The Pessary The applicator should be used to insert the pessary as high as possible into the vagina, preferably before going to sleep at night for convenient and comfortable treatment.  One pessary should be inserted into the vagina at night for siz consecutive days. Alternatively, 2 pessaries may be inserted into the vagina at night for 3 consecutive days.  Wash your hands before removing the foil from the blister pack and again afterwards when you have used the applicator. 1. Remove the applicator from the packaging. Pull out the plunger A until it stops. Remove the pessary from the foil blister pack and place firmly into the applicator B.    2. To fit the pessary into the applicator, the holder of the applicator needs to be squeezed lightly at both sides. The pessary fits tightly into the applicator and needs to be squeezed into the holder to about 1cm.  3. Carefully put the applicator as deep as is comfortable into the vagina (this is easiest when lying on your back with your knees bent up). Holding the applicator in place, slowly press the plunger until it stops so that the pessary is deposited into the vagina.","Each pessary contains Clotrimazole 100 mg. It also contains lactose monohydrate, calcium lactate pentahydrate, lactic acid, maize starch, crospovidone, colloidal anhydrous silica, magnesium stearate, hypromellose, microcystalline cellulose.  Each tube of cream contains Clotrimazole 1% w/w. It also contains sorbitan stearate, polysorbate 60, cetyl palmitate, cetostearyl alcohol, octyldodecanol, benzyl alcohol and purified water.",https://www.inishpharmacy.com/p/canesten-duopak-clotrimazole-1-with-applicator/900426
Arkopharma Cys-Control Plus 14 Sachets,Health->Embarassing Conditions,13.95,CYSCPLUS5203,"Arkopharma Cys-Control Plus is a food supplement specially designed for the urinary tract.  It contains cranberry, heather and D-mannose, all of which have benefits for the urinary tract., all of which are 100% plant-based.  Simply take 1 sachet in the morning and 1 in the evening diluted in a glass of water.",,,,https://www.inishpharmacy.com/p/arkopharma-cys-control-plus-14-sachets/cyscplus5203
Canesten Thrush Cream Clotrimozole 2% 20g,Medicines->Anti-Fungal->Thrush,11.50,900427,"Canesten Thrush Cream Clotrimozole 2% is used in the treatment of vulva (external thrush), which is caused by vaginal thrush. This cream should not be used to treat vaginal thrush.     You Must Be Aged Over 18 Years to Purchase This Product","Canesten Thrush Cream contains 2% Clotrimozole which relives irritation of the vulva which is caused by vaginal thrush. This cream should be used to treat vaginal thrush.     Who can use?  Canesten Thrush Cream can be used by adults and children 12 years and over.  How to take?  To treat the itching and soreness of the vulva, the cream should be thinly and evenly applied to the area around the entrance of the vagina, 2 or 3 times a day and smoothed in gently. A product to treat the internal infection should be used at the same time.  If your sexual partner is treated with this cream, the cream should be applied to the end of the penis 2 or 3 times a day for up to 2 weeks.  If you are pregnant or breast-feeding  If you are pregnant or breast-feeding speak to your doctor before purchasing or using Canesten Thrush Cream Clotrimozole 2%.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.","To treat the itching and soreness of the vulva, the cream should be thinly and evenly applied to the area around the entrance of the vagina, 2 or 3 times a day and smoothed in gently. A product to treat the internal infection should be used at the same time. If your sexual partner is treated with this cream, the cream should be applied to the end of the penis 2 or 3 times a day for up to 2 weeks.","One 20g tube of Canesten Thrush Cream contains Clotrimazole 400mg (2% w/w). It also contains benzyl alchol, polsorbate 60, sorbitan stearate, cetyl palmitate, cetostearyl alcohol, octyldodecanol and purified water.",https://www.inishpharmacy.com/p/canesten-thrush-cream-clotrimozole-2-20g/900427
Multi-Gyn Actigel Prevents and Treats Vaginal Discomforts 50ml,Health,9.95,400511,Prevents and treats vaginal discomforts   Prevents and treats bacterial vaginosis (BV)  Reduces unpleasant odour and discharge  Has a direct soothing effect on itch and irritations  Provides direct relief from vaginal discomforts  Optimizes the vaginal flora and condition of the tissues  Counters yeast  Is safe and natural,"Multi-Gyn ActiGel is a bio-active gel. This means that the product has a certain biological activity. This biological activity is quite unique and it is based on a standardized high amount of bio-active polysaccharides. The key component is the patented polysaccharide complex called 2QR. This substance has the unique ability to inhibit the growth of harmful micro-organisms, while the growth of the useful lactobacilli in the vagina is stimulated. This is extremely important for the vaginal flora and especially for the prevention and treatment of coccoid bacterial overgrowth; generally referred to as Bacterial Vaginosis.  Multi-Gyn has a pH of 4.1 (the pH of a healthy vagina). Because Multi-Gyn ActiGel restores the beneficial vaginal microbial flora it is multi-effective. It directly soothes itch, soreness, redness and sensitivity of the vaginal tissue. Herewith it also optimizes the condition of the vaginal tissues.  For more information please read the product leaflet  here",,,https://www.inishpharmacy.com/p/multi-gyn-actigel-prevents-and-treats-vaginal-discomforts-50ml/400511
Multi-Gyn FloraPlus  5 Single Dose Tubes,Health,10.95,400514,"Treats and prevents vaginal yeast problems    Treats and prevents vaginal yeast problems  Prebiotic stimulation of Lactobacilli  Relieves itch, irritation, odour and discharge  Prevents (recurring) Candida  Prebiotic effect supports a healthy vaginal flora  Counters harmful micro-organisms without risk of resistance  Optimizes vaginal pH  Bio-active, safe and natural",Multi-Gyn FloraPlus keeps your vagina in balance by suppressing harmful microbes and by supporting the useful Lactobacilli flora. FloraPlus optimizes the vaginal flora and pH. The bio-active 2QR-complex counters harmful micro-organisms without risk of resistance. The useful lactobacilli are stimulated in their development by the prebiotic effect. The prebiotics in Multi-Gyn FloraPlus are the nutritive components that support the growth of the lactobacilli. This is a novel approach creating a balanced and natural vaginal flora that prevents overgrowth of unwanted micro-organisms such as Candida.  For more information please read the information leaflet  here,,,https://www.inishpharmacy.com/p/multi-gyn-floraplus--5-single-dose-tubes/400514
LadyBalance Prebiotic Vaginal Tablets 30 Pack,Health->Embarassing Conditions->Vaginitis,13.95,lady-balance30,"LadyBalance is a prebiotic which maintains vaginal health and restores the natural pH.  Intimate well-being for a more feminine you.   Reduce unpleasant vaginal odour.  Reduce discharge associated with Bacterial Vaginosis (BV).  Relieve vaginal dryness, itching and soreness.","Treatment : Use one vaginal tablet each day until sypmtoms improve. This is usually one week for BV, unpleasnat odour and discharge. Treatment for vaginal dryness, itching, irritation and soreness may need up to two weeks.  Prevention :Use one vaginal tablet every other day  How to Insert LadyBalance Vaginal Tablet:  Insert one tablet deep into the vagina using a clean finger. If needed, you may moisten the tablet before insertion.  LadyBalance is a vaginal tablet (pessary) and should not be placed in the mouth.  Do Not Use LadyBalance If:  You are allergic to milk. LadyBalance contains traces of milk proteins. LadyBalance can be used in cases of dietary lactose intolerance.  You have vaginal pain or a yellow/green unpleasant smelling discharge. Consult your doctor.  Pregnancy  You can use LadyBalance when you are pregnant, however if you think you may have an infection you should see your GP.","Treatment : Use one vaginal tablet each day until sypmtoms improve. This is usually one week for BV, unpleasnat odour and discharge. Treatment for vaginal dryness, itching, irritation and soreness may need up to two weeks. Prevention :Use one vaginal tablet every other day How to Insert LadyBalance Vaginal Tablet:  Insert one tablet deep into the vagina using a clean finger. If needed, you may moisten the tablet before insertion.",,https://www.inishpharmacy.com/p/ladybalance-prebiotic-vaginal-tablets-30-pack/lady-balance30
Multi-Gyn Femiwash 100ml,Toiletries->Toiletries For Her->Feminine Hygiene,7.95,801083,The Multi-Gyn Femi Wash is a female intimate hygiene wash. This mild and soap free wash is gentle on the skin while also remaining effective. This wash is suitable for daily use and sensitive vaginal tissues.,,,,https://www.inishpharmacy.com/p/multi-gyn-femiwash-100ml/801083
LadyBalance Prebiotic Vaginal Tablets 12 Pack,Toiletries->Toiletries For Her->Feminine Hygiene,8.95,lady-balance,"LadyBalance is a prebiotic which maintains vaginal health and restores the natural pH.  Intimate well-being for a more feminine you.   Reduce unpleasant vaginal odour.  Reduce discharge associated with Bacterial Vaginosis (BV).  Relieve vaginal dryness, itching and soreness.","Treatment : Use one vaginal tablet each day until sypmtoms improve. This is usually one week for BV, unpleasnat odour and discharge. Treatment for vaginal dryness, itching, irritation and soreness may need up to two weeks.  Prevention :Use one vaginal tablet every other day  How to Insert LadyBalance Vaginal Tablet:  Insert one tablet deep into the vagina using a clean finger. If needed, you may moisten the tablet before insertion.  LadyBalance is a vaginal tablet (pessary) and should not be placed in the mouth.  Do Not Use LadyBalance If:  You are allergic to milk. LadyBalance contains traces of milk proteins. LadyBalance can be used in cases of dietary lactose intolerance.  You have vaginal pain or a yellow/green unpleasant smelling discharge. Consult your doctor.  Pregnancy  You can use LadyBalance when you are pregnant, however if you think you may have an infection you should see your GP.","Treatment : Use one vaginal tablet each day until sypmtoms improve. This is usually one week for BV, unpleasnat odour and discharge. Treatment for vaginal dryness, itching, irritation and soreness may need up to two weeks. Prevention :Use one vaginal tablet every other day How to Insert LadyBalance Vaginal Tablet:  Insert one tablet deep into the vagina using a clean finger. If needed, you may moisten the tablet before insertion.",,https://www.inishpharmacy.com/p/ladybalance-prebiotic-vaginal-tablets-12-pack/lady-balance
Hyalofemme Vaginal Hydrating Gel 30g,Health->Embarassing Conditions->Vaginitis,9.50,HYALOFEMME-0629,Hyalofemme Vaginal Hydrating Gel has been formulated to help relieve the symptoms and discomfort of vaginal dryness. This hydrating gel contains hyaluronic acid which is a natural lubricating and moisturising element. This product is suitable for couples who are trying to conceive.,,,,https://www.inishpharmacy.com/p/hyalofemme-vaginal-hydrating-gel-30g/hyalofemme-0629
Multi-Gyn IntiFresh 12 Intimate Wipes for Long-Lasting Fresh Feeling,Health,2.20,400516,,,,,https://www.inishpharmacy.com/p/multi-gyn-intifresh-12-intimate-wipes-for-long-lasting-fresh-feeling/400516
Health Aid Cysticare 60 Tabs,Vitamins->Womens Health Vitamins,13.50,800580,"Health Aid Cysticare is a one a day supplement specially designed for women, it is used to support a healthy urinary system.  This high strength supplement contains cranberry, parsley, juniper, citrus bioflavonoids, vitamin C and potassium.",,Take one daily,,https://www.inishpharmacy.com/p/health-aid-cysticare-60-tabs/800580
Femfresh Natural Flushable Wipes,Toiletries->Toiletries For Her->Feminine Hygiene,1.95 - 4.20,P-FEMFLUSHWIPES,"Femfresh Natural Flushable Wipes have a gentle pH balanced lotion and are lightly moistened. They cleanse, deodorise and freshen and are ideal for travelling, at work or during your period. They are handy to carry in your bag to allow you to freshen up at any time. Top of Form",,,,https://www.inishpharmacy.com/p/femfresh-natural-flushable-wipes/p-femflushwipes
Femfresh Ultimate Care Active Fresh Deodorant 125ml,Toiletries->Toiletries For Her->Feminine Hygiene,3.70,103836,Femfresh Ultimate Care Active Fresh Deodorant is dermatologically & gynecologically tested and is suitable for use on sensitive skin. Ideal to help you feel fresh for up to 12 hours. The hypoallergenic formula is gentle and can be sprayed around the intimate area or directly onto underwear.,,,,https://www.inishpharmacy.com/p/femfresh-ultimate-care-active-fresh-deodorant-125ml/103836
Femfresh Daily Intimate Wash 250ml,Toiletries->Toiletries For Her->Feminine Hygiene,2.95,103827,The Femfresh Daily Intimate Wash has been formulated to help maintain a healthy PH-Balance within intimate areas. This daily wash provides long lasting freshness all day long.,,,,https://www.inishpharmacy.com/p/femfresh-daily-intimate-wash-250ml/103827
Femfresh Ultimate Care Pure & Fresh Wash 250ml,Toiletries->Toiletries For Her->Feminine Hygiene,2.95,503220,The Femfresh Ultimate Care Pure & Fresh Wash helps protect the natural balance of your intimate skin level. This wash will leave you feeling fresh without any irritations.,,,,https://www.inishpharmacy.com/p/femfresh-ultimate-care-pure-and-fresh-wash-250ml/503220
Femfresh Ultimate Care Soothing Wash 250ml,Toiletries->Toiletries For Her->Feminine Hygiene,2.95,103829,Femfresh Ultimate Care Soothing Wash helps to protect and prevent any irritation that may occur in the intimate area. This soothing wash is enriched with probiotics and cranberry oil which all help to stimulate the natural defences while also moisturising and protecting the area.,,,,https://www.inishpharmacy.com/p/femfresh-ultimate-care-soothing-wash-250ml/103829
Cystopurin Potassium Citrate Cranberry Sachets 6 Pack,Secure Shopping->Trade Accounts,8.50,900962,"Cystopurin Sachets for oral solution provide 3g PotassiumCitrate per sachet, with a natural cranberry flavour. Used to effectively treat symptoms of cystitis. Contains six sachets.   Relives burning and stinging  Fast acting  48hr treatment pack   You Must Be Aged Over 18 Years To Purchase This Product","How Does Cystopurin work?  Cystopurin lowers the acidity of urine to help relieve the burning and stinging sensation when passing water. Starting the treatment at the first signs of cystitis can help you feel much better within a few hours.  How To Use Cystopurin Sachets For Cystitis  Adults and children over 6 years of age can use Cystopurin.  Empty the contents of one sachet into a glass of water (200ml) and stir until granules have dissolved in the water.  Take one sachet, three times daily for two days to complete the treatment course.  If symptoms persist longer than 48hrs, consult your doctor.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.","How To Use Cystopurin Sachets For Cystitis Adults and children over 6 years of age can use Cystopurin. Empty the contents of one sachet into a glass of water (200ml) and stir until granules have dissolved in the water. Take one sachet, three times daily for two days to complete the treatment course. If symptoms persist longer than 48hrs, consult your doctor.",Each sachet contains 3g potassium citrate.,https://www.inishpharmacy.com/p/cystopurin-potassium-citrate-cranberry-sachets-6-pack/900962
Canestest Self-Test for Vaginal Infections,Medicines->Anti-Fungal->Thrush,13.50,CANESTEST,"Canestest Self-Test For Vaginal Infections is a reliable self-test to determine if you have a common vaginal condition such as bacterial vaginosis (BV), thrush or trichomoniasis. This will help you determine the most appropriate treatment option.","How To Use Canestest      1: Remove the Canestest swab from the wrapping. Make sure the swab tip does not come into contact with anything before you insert it into your vagina.  2: Hold the Canestest swab by the handle and insert the yellow tip into your vagina, rotate the swab and then remove.         3:  After 10 seconds check the tip of the Canestest swab to see if the colour has stayed the same or changed to blue or green.     If your Canestest swab didn’t change colour after 10 seconds, it means that you may be suffering from thrush. If you have symptoms such as an itchy or sore vagina, or thick, white discharge, it’s likely that this is the case.  How To Read Your Canestest Results  No colour change in swab after 10 seconds : If you have symptoms such as an itchy or sore vagina, or thick, white discharge, it’s likely that you may be suffering from thrush.  Colour change of the swab to blue or green: A) If you also have  symptoms such as a thin, grey discharge and an unpleasant fishy smell, you are likely to have a BV ( bacterial vaginosis). BV is caused by an overgrowth of bacteria regularly found in your vagina and is  easily treated.  B)  If you also have symptoms such as  unusual yellow-green discharge with an unpleasant odour and a vulvar itch, it is possible you may have  Trichomoniasis, a sexually transmitted disease. Treatment is available on prescription by your GP.","1: Remove the Canestest swab from the wrapping. Make sure the swab tip does not come into contact with anything before you insert it into your vagina. 2: Hold the Canestest swab by the handle and insert the yellow tip into your vagina, rotate the swab and then remove.",,https://www.inishpharmacy.com/p/canestest-self-test-for-vaginal-infections/canestest
Femfresh Feminine Freshness Deodorant 125ml,Toiletries->Toiletries For Her->Deodorants,3.70,400457,Femfresh Freshness Deodorant is a talc-free formula that will leave you protected and feeling fresh all day long.,,,,https://www.inishpharmacy.com/p/femfresh-feminine-freshness-deodorant-125ml/400457
Multi-Gyn Tablets 10 Pack,Health->Embarassing Conditions->Vaginitis,7.95,MULTIGYN0103,"Multi-Gyn Tablets help with relief and prevention of causes such as itch, burning and excessive discharge in the vaginal area. These tablets are safe to use and will cleanse & soothe the area to stimulate a healthy vaginal environment.",,,,https://www.inishpharmacy.com/p/multi-gyn-tablets-10-pack/multigyn0103
